"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"229","X1240153","X1021",-0.298925331997663,-0.00246742146281061
"654","X1240210","X1021",-0.386276041683077,-0.0541045670364305
"761","X1247871","X1021",-1.06668905706902,-0.456884373374466
"899","X1290797","X1021",0.327810042176169,0.244783234385741
"1833","X1330948","X1021",-0.553859405311253,-0.626299999385213
"2226","X1480374","X1021",0.67076232303025,0.446727860598253
"2364","X1524417","X1021",0.0359379357492399,0.314794945159293
"2402","X1660034","X1021",0.111087520975102,0.118619132071246
"2439","X683667","X1021",-0.4758545006574,-0.180233868578572
"2505","X684072","X1021",-0.123688029175209,-0.225717933051178
"2551","X687455","X1021",-0.547449639759838,0.296509456826697
"3034","X688086","X1021",-0.340570789619242,-0.139549426248611
"3176","X724838","X1021",-0.194097245647429,-0.0800173440721049
"3735","X753579","X1021",0.520852638099799,0.119383917883362
"4136","X905942","X1021",-0.301598371758303,-0.122157203520117
"4159","X905946","X1021",-0.076624107805409,0.114198796905394
"4520","X905985","X1021",-0.280673857939881,-0.0249898393838028
"4639","X906790","X1021",-0.29407363785487,-0.00957432393642342
"4705","X906800","X1021",-0.716722984796726,-0.535520133137312
"5135","X906855","X1021",-1.57110673791687,-0.322036778782323
"5618","X907172","X1021",0.270466093682576,0.092784583471881
"5974","X907320","X1021",0.0908045442369478,-0.195582248779258
"6234","X908129","X1021",0.332662479005517,0.28656330147805
"6287","X908139","X1021",0.14224524310468,0.100425223515394
"6367","X908150","X1021",0.276521712290893,0.0335691910080418
"6392","X908152","X1021",-0.0407047709137712,0.022976734784135
"6417","X908158","X1021",-0.824602648268361,-0.355439772471076
"6430","X908159","X1021",-0.0108821738178733,0.0370415501731825
"6810","X909253","X1021",-0.388476673675329,-0.118059501413795
"6844","X909260","X1021",0.0496455684787238,-0.20389431198155
"7086","X909720","X1021",-0.460088159271896,-0.308141355876481
"7264","X909744","X1021",0.114280511528532,-0.0738106210077975
"7391","X909761","X1021",0.539367939547676,0.389130671517161
"7752","X910688","X1021",-0.0229650337571774,0.109261907773444
"7779","X910691","X1021",0.0681373736887699,-0.00738275900673812
"7963","X910907","X1021",0.25965742522481,0.268596657382284
"8130","X910936","X1021",-0.201912628640976,-0.0232423542867737
"8385","X924238","X1021",0.169093162544775,0.0416958114159032
"8418","X924244","X1021",0.322292775251411,0.0878673338873478
"8429","X924247","X1021",-0.262397594408973,-0.183373187810575
"8498","X925342","X1021",-0.486430852326773,-0.349032477046722
"8564","X930083","X1021",-0.0646150103123736,0.222290061202256
"8736","X946372","X1021",-0.164011541678243,-0.0304039953304745
"9031","X949175","X1021",-0.0367343057757787,-0.131281245804264
