"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"1605","X1303896","X3",-3.98988907920438,-1.30829502358158
"1771","X1330931","X3",-2.00037141570271,-0.981091284390586
"1831","X1330947","X3",-2.00762376469336,-0.927633352286402
"2958","X688014","X3",-1.03702762665054,-0.617202811581875
"3260","X724872","X3",-0.89648092091637,-0.358968873370917
"3639","X753564","X3",-1.42010880287559,-0.558418138281908
"4483","X905980","X3",-1.61563428124208,-0.743569017232425
"5433","X907056","X3",-2.52407346655358,-0.792085218127897
"5682","X907269","X3",-1.39361806763406,-0.799128601945585
"5758","X907277","X3",-2.47970036508225,-0.996716713010086
"5811","X907284","X3",-1.70220847703201,-0.889171820534121
"5911","X907300","X3",-0.874372368896302,-0.684694226946099
"6075","X907788","X3",-1.50119671765843,-0.591934138090091
"6152","X907799","X3",-3.35505206255697,-1.22743468830118
"6879","X909696","X3",-0.998458627997439,-0.947497163596255
"7376","X909758","X3",-1.70204250690921,-0.637229827712852
"7408","X909769","X3",-4.00251601431716,-0.766381650605086
"7822","X910710","X3",-1.90755962462367,-1.25816795818645
"8172","X910944","X3",-1.40612441409802,-1.04756616236135
"8364","X924187","X3",-1.76328308419537,-0.693825347394789
