"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"390","X1240173","X41",-0.193277670711578,-0.013511936147181
"1773","X1330931","X41",-0.99544811663909,-0.692121432133555
"1872","X1330972","X41",-0.58377284294923,-0.23510786533829
"1982","X1331032","X41",-0.509184614215346,-0.240275538499835
"2122","X1331050","X41",-0.186720243554181,-0.235210275400474
"3871","X753595","X41",-0.513973061762298,-0.264552169891225
"3971","X753614","X41",-0.816143917665133,-0.511348484988402
"4313","X905964","X41",-0.795116654455045,-0.499984542712944
"5237","X906870","X41",-1.02980515878513,-0.609608006839319
"5708","X907272","X41",-0.734244930044769,-0.49020274165584
"6350","X908148","X41",-0.710380293817626,-0.575631519049861
"7816","X910695","X41",-0.400776616091251,-0.21314706911494
"8100","X910932","X41",-0.254439645156506,0.0111673216280278
"8212","X910948","X41",0.825280777090723,0.0619752718333132
"8472","X925339","X41",-0.428136364806483,-0.076702051952383
"9024","X949174","X41",0.614300530975912,-0.11918664953988
