"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"124","X1240139","X1022",-0.838227506549049,-0.45781750375535
"519","X1240191","X1022",-1.30752442329992,-0.478310230811004
"1034","X1295740","X1022",-1.40294876028746,-0.867976173229411
"1541","X1299067","X1022",-0.597679800187252,-0.508672596333349
"1622","X1303900","X1022",-0.00405612321491507,0.223550893841508
"1682","X1327766","X1022",-1.02932086064194,-0.539934302141116
"1851","X1330964","X1022",-1.24067250176373,-0.567980212418022
"2197","X1480361","X1022",-1.11590881645541,-0.330154167425887
"2335","X1524414","X1022",-0.9431533688775,-0.456540176496908
"2365","X1524417","X1022",-1.31587593361232,-0.293448847064324
"2475","X684059","X1022",-1.39152724609818,-0.633584378298815
"2582","X687505","X1022",-1.49343004160105,-0.457619905534557
"2732","X687787","X1022",-0.555839030781506,-0.445904951769203
"3026","X688058","X1022",-0.20106079672191,-0.12533776927838
"3177","X724838","X1022",-0.790389594940068,-0.496774775150151
"3308","X749710","X1022",-1.23587840093106,-0.387337598666716
"3325","X749712","X1022",-1.24891618581219,-0.41066014331466
"3342","X749714","X1022",-1.17371167873083,-0.257973006838903
"3507","X753549","X1022",-0.502229391576165,-0.232037572062804
"3720","X753577","X1022",-1.72844565686665,-0.735228268690968
"3996","X753620","X1022",-1.54572529557189,-0.366584003519538
"4008","X753621","X1022",-0.593055168602597,-0.409136106376672
"4266","X905960","X1022",-0.486753484973211,-0.329001556880758
"4841","X906824","X1022",-1.56510781474388,-0.53778298729384
"5039","X906846","X1022",-1.22410203406171,-0.441099317717775
"5588","X907169","X1022",-0.358897404342622,-0.476244425439269
"5996","X907322","X1022",-1.07070248717847,-0.473115677207863
"6576","X908457","X1022",-0.151941481073402,-0.178518862574469
"7193","X909732","X1022",-1.31313055396423,-0.61902637360012
"7769","X910689","X1022",0.00182006453865824,0.0579861203952709
"8354","X924187","X1022",-0.54531995465587,-0.114966185856303
"8398","X924239","X1022",-1.58838614981768,-0.637174666298724
"8724","X946370","X1022",-1.02639126886348,-0.391915203239781
"8924","X949164","X1022",-0.787981638855238,-0.366519223336635
