"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"57","X1240128","X274",-1.24899571239292,-0.358607378963157
"80","X1240131","X274",-0.13785348936887,-0.00701875796840585
"254","X1240155","X274",-0.71244426039886,-0.386475344913726
"285","X1240158","X274",-1.18315473505657,-0.453479128054248
"296","X1240159","X274",-0.525722939477846,-0.0706012559824778
"438","X1240182","X274",-1.03365704533144,-0.108227285493831
"468","X1240185","X274",-1.02587168756649,-0.184168218774813
"507","X1240189","X274",-1.61292577357974,-0.455303798338069
"619","X1240204","X274",1.2172399101571,-0.110917770089324
"907","X1290797","X274",-0.686630356476275,-0.223605555326414
"1375","X1298358","X274",1.1751857199781,0.0267358711322836
"1555","X1299070","X274",-0.99827750115698,-0.380674780291981
"1735","X1327771","X274",-0.935346369743623,-0.613674274280639
"1948","X1330995","X274",-0.509563739074427,-0.329522810231258
"1960","X1331025","X274",-1.0395499269052,-0.534236143497015
"2549","X687452","X274",-1.36251298387594,-0.437533627329064
"2588","X687505","X274",-1.38256955575848,-0.387181760830869
"2739","X687787","X274",-1.11018107363891,-0.461586494536049
"2988","X688023","X274",-1.23774621327771,-0.502700017289446
"3234","X724868","X274",-0.298571129630195,-0.0740851110752137
"3682","X753570","X274",-0.859379500455861,-0.22077024782325
"3744","X753579","X274",-0.533131363493805,-0.197677308892139
"4110","X905938","X274",-1.14152613383332,-0.734848655090324
"4264","X905959","X274",-1.09634247312363,-0.223123187425868
"4469","X905979","X274",-0.44473189171356,0.0640601590312009
"4500","X905982","X274",-0.49749671572505,-0.169191225293888
"4575","X905991","X274",-1.33175287987017,-0.340364722889315
"4709","X906800","X274",-1.65155536215389,-1.01717627619555
"4741","X906804","X274",-1.05908781906049,-0.38209605464051
"4972","X906837","X274",0.025647296706112,-0.159020840268117
"5067","X906847","X274",-0.761314292011904,-0.750885961091429
"5235","X906870","X274",-1.27781569741922,-0.941064355588869
"5380","X907046","X274",-0.585171924010685,-0.174350156969731
"5549","X907069","X274",-0.75760231135476,-0.461814434016452
"5931","X907312","X274",-0.814378233957211,-0.188159644688128
"6001","X907322","X274",1.18796857123301,-0.0821967721532086
"6164","X908119","X274",-0.482712091421725,-0.0385154245939836
"6799","X909251","X274",-1.49952907227074,-0.961008323090125
"6899","X909698","X274",-1.01852813223293,-0.458227029063617
"7048","X909715","X274",-1.54546655983389,-1.02172457119732
"7336","X909754","X274",1.34896116070796,0.226456430424464
"7522","X909784","X274",-0.793986991255117,-0.262613794129974
"7709","X910566","X274",-1.63249562342665,-0.763385048849181
"7810","X910694","X274",-0.558796833564189,-0.161517128220478
"8067","X910927","X274",0.397188601847689,-0.211363589058786
"8112","X910933","X274",-1.05680924192953,-0.241668266576348
"8128","X910935","X274",-1.17870886923422,-0.623994600568145
"8243","X911905","X274",-0.209065893638274,-0.172736134293385
"8379","X924188","X274",-0.762737541793544,-0.289248184612471
"8407","X924239","X274",-1.03218922696658,-0.621050321086903
"8945","X949165","X274",-1.18690208754651,-0.617633695634869
