"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"355","X1240168","X226",0.152343958640115,0.206706404722258
"937","X1290807","X226",-0.126389708555196,0.211005519384083
"1320","X1298351","X226",0.199191078350104,0.174087739961397
"1421","X1298526","X226",0.406451868907766,0.215333371843059
"1633","X1303900","X226",0.532004054555277,0.208917574636143
"1890","X1330982","X226",-1.28228485995167,-0.782740675335513
"2316","X1503371","X226",0.535296705515498,0.27481177725521
"2483","X684059","X226",-2.43548717400262,-0.659014681249673
"2499","X684062","X226",-0.610981523307217,-0.60629857765525
"2515","X684072","X226",-1.95824787485728,-0.628595080549055
"2575","X687459","X226",0.49272061360589,0.372117679467409
"2647","X687586","X226",0.135042096174575,0.206841409264812
"2936","X688011","X226",0.471141297808032,0.168019763745353
"3057","X688121","X226",0.292939567143227,0.23725780926035
"3069","X713878","X226",-0.309537110924202,-0.299885508224517
"3504","X753548","X226",-0.818615046446645,-0.954616942366096
"3574","X753558","X226",0.226255718160934,0.273353229119614
"3912","X753604","X226",0.261141276012373,0.00521230108079217
"4309","X905964","X226",-0.373285788741476,-0.186997095814231
"4492","X905981","X226",-0.31830491367806,0.158422876056065
"5308","X906999","X226",0.467630134422452,0.339886315707439
"5516","X907065","X226",0.699500135885915,0.462499473592409
"5606","X907170","X226",-2.46375464087645,-0.425452376531532
"5755","X907277","X226",-2.69540520987002,-1.1592070721419
"6491","X908446","X226",-0.288678234339438,0.275292873348357
"6581","X908457","X226",-0.355081525161877,0.0241131199799394
"6656","X908469","X226",-0.487132244031451,-0.152071591281124
"6696","X908473","X226",0.125824472930495,0.306433633189801
"6727","X908476","X226",0.54086296019323,0.378812440349187
"7224","X909737","X226",-0.373427058070143,0.0760974411566882
"7491","X909779","X226",-0.193376012018368,0.0955041640418583
"7521","X909784","X226",0.0314636446151067,0.162563699183752
"7655","X910545","X226",-1.72264185334002,-0.451410268844651
"8047","X910924","X226",0.450998197399384,0.184711985432686
"8134","X910936","X226",0.775863673693274,0.185492024046064
"8705","X946368","X226",0.707004924406141,0.363116354547036
"8779","X949090","X226",0.00344458607169514,0.26244633896555
"8917","X949163","X226",-1.68131620541697,-0.629444474630685
"8974","X949168","X226",0.469265057262219,-0.176162103652852
"9065","X949178","X226",-0.0694169740156371,-0.215731366281752
