"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1014",683665,-0.367381330864354,-0.221385100292279,-0.367381330864354
"4",2,"X1020",683665,0.640919824890641,-0.463056899447069,0.640919824890641
"5",3,"X1030",683665,0.179344986054263,-0.553711100650202,0.179344986054263
"6",4,"X1033",683665,0.87824491083092,0.189364084179481,0.87824491083092
"7",5,"X1043",683665,0.562383766331385,0.042456525891146,0.562383766331385
"8",6,"X1054",683665,-0.513376418421556,-0.179631335114368,-0.513376418421556
"9",7,"X1236",683665,0.0731088583694594,-0.111790567400176,0.0731088583694594
"10",8,"X1243",683665,-0.351858542634477,-0.693629637383255,-0.351858542634477
"11",9,"X127",683665,0.384764649251851,-0.30111123061777,0.384764649251851
"12",10,"X135",683665,-2.3895267481403,-0.309031372413609,-2.3895267481403
"13",11,"X166",683665,-0.353497219551557,-0.414283927798898,-0.353497219551557
"14",12,"X176",683665,-0.129567350253154,-0.556295848604871,-0.129567350253154
"15",13,"X185",683665,-0.0148816369861376,-0.0644045746933949,-0.0148816369861376
"16",14,"X230",683665,0.742244403808241,-0.0645202339429475,0.742244403808241
"17",15,"X260",683665,-0.300065137857261,0.13388590961281,-0.300065137857261
"18",16,"X272",683665,-1.55393292791528,-0.6671709809419,-1.55393292791528
"19",17,"X274",683665,-1.28969464001721,-0.296521345910565,-1.28969464001721
"20",18,"X306",683665,-0.989244962053362,0.0790851798835929,-0.989244962053362
"21",19,"X52",683665,0.133133092436303,-0.344758399812048,0.133133092436303
"22",1,"X1004",683667,-2.7294886071226,-0.0141594850180163,-2.7294886071226
"23",2,"X1007",683667,-3.10415374059403,0.0136776516909584,-3.10415374059403
"24",3,"X1017",683667,0.0477470177765932,0.0701439458120433,0.0477470177765932
"25",4,"X1021",683667,-0.4758545006574,0.283175523719062,-0.4758545006574
"26",5,"X1033",683667,0.912315852380125,0.358629447834185,0.912315852380125
"27",6,"X1059",683667,-0.844874455148524,0.0298944861473422,-0.844874455148524
"28",7,"X133",683667,-1.14086848673624,0.259025572342404,-1.14086848673624
