"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"11","X1240122","X1008",-0.518804832691632,-0.480393331313419
"21","X1240123","X1008",-1.01361054220942,-0.539426562611028
"52","X1240128","X1008",-1.28894144130662,-0.515850323420512
"195","X1240147","X1008",-0.455705019056312,-0.49289738928955
"921","X1290806","X1008",-0.527369870931066,-0.450531005877161
"972","X1290813","X1008",-1.66067246406597,-0.474071263748765
"995","X1290906","X1008",-0.033398989135697,0.035400389289966
"1059","X1297439","X1008",-0.329612242580702,-0.0781409283143511
"1174","X1298154","X1008",-1.98148679950921,-0.52091859465317
"1210","X1298215","X1008",-2.00267173396646,-0.55142074571038
"1507","X1299059","X1008",-0.92748249781643,-0.384521817283758
"1610","X1303897","X1008",-1.19864774192509,-0.688278378892156
"1666","X1323913","X1008",-2.41363839600374,-1.2437353770459
"2112","X1331050","X1008",-2.27647370378867,-0.810325327539278
"2579","X687505","X1008",-0.699106027399039,-0.646975299293869
"2715","X687780","X1008",-1.68573803923258,-0.466068967276973
"2756","X687799","X1008",-0.480016383093842,-0.473105325812253
"2838","X687821","X1008",-0.275299427005976,-0.270322186134786
"3025","X688058","X1008",-0.742728198863979,-0.00206952754343158
"3340","X749714","X1008",-0.670115763928917,-0.225481258298814
"3385","X753531","X1008",-1.19855808376956,-0.624301700606252
"3750","X753581","X1008",-0.34340072838083,-0.243201126181303
"4200","X905951","X1008",-0.0899834168455806,-0.234968330440127
"4393","X905972","X1008",-0.779064755631531,-0.44141028476586
"4559","X905990","X1008",-0.436152616801007,-0.337939845392672
"4586","X906696","X1008",-0.410351164886833,-0.681088181506432
"4638","X906790","X1008",-0.71283778820417,-0.500580502406082
"4672","X906794","X1008",-0.777245779544581,-0.404194456396694
"4758","X906808","X1008",-0.451949840645356,-0.270127769677418
"4964","X906837","X1008",-0.69010091596855,-0.346429511259143
"5069","X906848","X1008",-1.61956983641703,-0.668223994581538
"5350","X907044","X1008",-1.33724729347978,-0.805817628584608
"5660","X907268","X1008",-2.26865619619429,-0.835953625297475
"5796","X907282","X1008",-0.234860561609586,-0.194121523250954
"5876","X907298","X1008",-0.207010011625112,-0.580793859413121
"6204","X908126","X1008",-2.04293345199214,-0.888824286155785
"6403","X908156","X1008",-2.60323992189478,-1.33750913059329
"7502","X909781","X1008",-0.483258597877558,-0.306574082615627
"7536","X909904","X1008",-0.935714938107739,-0.161877419528598
"7867","X910849","X1008",-1.51516020036372,-0.346639690109814
"7955","X910906","X1008",-1.99650710670765,-1.08643666995816
"8352","X924187","X1008",-0.423114410694667,0.00854072382115932
"8510","X925343","X1008",-0.297896581795283,-0.279013443850711
"8711","X946369","X1008",-0.776692529790423,-0.26983103613593
"8723","X946370","X1008",-1.34369802503038,-0.208861319613921
"8907","X949163","X1008",-1.52753615176036,-0.870738303384784
"9059","X949178","X1008",-1.81906190760554,-0.559227236789545
