"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"65","X1240129","X163",-1.46912870937445,-0.311468507755071
"379","X1240172","X163",-0.31246252740014,-0.1799283513101
"672","X1240212","X163",-1.18842262926688,-0.338805808302546
"714","X1240219","X163",-1.57666087682736,-0.301029978624636
"976","X1290813","X163",-0.409466022921526,-0.22590115983129
"1248","X1298219","X163",-0.528808476958094,-0.121138498866152
"1538","X1299064","X163",-1.37566020602269,-0.456178159816631
"1888","X1330982","X163",-1.24412455690641,-0.71061627065819
"1928","X1330987","X163",-1.29742625461827,-0.689770208043495
"1979","X1331032","X163",-0.727061920635685,-0.430862454645213
"2557","X687455","X163",-0.418102344290421,-0.177804514636525
"2880","X687985","X163",-1.19908521386572,-0.34398682737798
"3078","X713880","X163",-0.576539153496414,-0.249133742104984
"3401","X753533","X163",-0.263137221538887,-0.233268678351392
"4142","X905944","X163",-1.14486503088769,-0.230323484249962
"4154","X905945","X163",-0.266663275605149,-0.1281495332682
"4166","X905946","X163",-0.815955618911224,-0.347983304035029
"4336","X905967","X163",0.34960538738762,0.0536216289159221
"4446","X905977","X163",-0.560136133900393,-0.214288419286782
"4680","X906794","X163",-0.536243053886676,-0.287667059827843
"4835","X906823","X163",0.0494688460281835,-0.19541625420802
"5061","X906847","X163",-0.373966680819249,-0.386282833198894
"5279","X906875","X163",-0.77168467563828,-0.36130340611368
"5404","X907050","X163",0.314405296237647,-0.181512840369186
"5502","X907064","X163",-0.671075381467384,-0.455943719837538
"5545","X907069","X163",-1.3666728156107,-0.428738653205944
"5628","X907172","X163",-1.01195680833855,-0.390651384291255
"5634","X907173","X163",-0.618338524592889,-0.216839770950305
"5767","X907278","X163",-1.1211327480556,-0.499524038533742
"5905","X907300","X163",0.352618193314878,-0.429200012791389
"5998","X907322","X163",-0.346617906129234,-0.217013188915132
"6043","X907785","X163",-0.684310041099908,0.11500762973523
"6130","X907795","X163",-0.187098991527547,-0.152310340763868
"6593","X908459","X163",-1.06922654729595,-0.0844087993577534
"6638","X908467","X163",-0.347777675846829,-0.156705627024874
"6922","X909701","X163",-0.989778920431876,-0.489416216045157
"7071","X909718","X163",0.084617008238625,-0.408582144662358
"7171","X909730","X163",-0.734631127053434,-0.307920810888263
"7279","X909747","X163",-0.958428642956789,-0.015813123419835
"7578","X909976","X163",-0.453080789690663,-0.329526397546731
"8028","X910921","X163",-1.10928573358956,-0.342249711503383
"8165","X910944","X163",-1.17837302711299,-0.93845621329109
"8307","X924108","X163",-0.255312013652056,-0.0964894506321893
"8442","X924248","X163",-0.269094735317726,-0.239789831437962
"8610","X946354","X163",-0.714311075106852,-0.208600080690307
"8930","X949164","X163",0.0627067535287767,-0.263611402007957
