"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"30","X1240124","X1001",3.21009195177952,1.24318023296518
"895","X1290797","X1001",1.86973564092239,0.947831568144329
"1058","X1297439","X1001",2.65624784515523,1.28493731706709
"1116","X1298134","X1001",2.51158351888632,1.10802035432397
"1259","X1298223","X1001",1.75597888812743,1.09805702151881
"1342","X1298355","X1001",2.15266508070879,1.18903874465032
"1354","X1298356","X1001",2.39467871361696,1.37052827597027
"1370","X1298358","X1001",2.60236333063541,1.22230151561926
"1587","X1299081","X1001",2.10208822606853,1.11878040390648
"1597","X1303896","X1001",1.72284006254441,0.641202598021066
"1712","X1327769","X1001",1.89450080122493,0.621412559484005
"2876","X687985","X1001",2.34711787951741,0.946163313312409
"3468","X753545","X1001",2.60286193565592,1.0887062218212
"3959","X753614","X1001",1.87989843072425,0.795549057903593
"4144","X905945","X1001",1.58822735587645,1.09406709808799
"4198","X905951","X1001",2.51510273728031,1.24427613839648
"4217","X905955","X1001",2.31989483316277,1.2202497143297
"4341","X905969","X1001",2.48091731115288,1.19712417182786
"4546","X905989","X1001",2.28195955305884,1.08278318872312
"4577","X906693","X1001",1.9108316398167,0.853335566666722
"5010","X906842","X1001",1.80544475388542,0.556418605038748
"5055","X906847","X1001",2.85287588050986,1.05619338726132
"5518","X907066","X1001",1.9921287446459,1.12954145930206
"5650","X907176","X1001",1.89053914856174,1.02224499896563
"5686","X907270","X1001",1.71101369919855,0.772919862182196
"6218","X908127","X1001",2.1236709707874,1.03816059788245
"6501","X908448","X1001",1.14190148671346,0.411987430058234
"6522","X908450","X1001",2.5601096644546,1.25219846251507
"6575","X908457","X1001",2.03490087994136,1.01082277559596
"6915","X909701","X1001",2.48317130942332,0.793172831307331
"7192","X909732","X1001",2.26877347842887,1.04757417621754
"7381","X909759","X1001",1.93825430997148,0.945774959027869
"7750","X910688","X1001",2.04136100777012,0.882955907761752
"7767","X910689","X1001",2.2432025216888,1.36899065003909
"8073","X910931","X1001",2.94485704872868,1.2877727436981
"8173","X910946","X1001",2.48119168395306,1.29541122610598
"8294","X924107","X1001",2.0520321018572,0.925028926763203
"8460","X925339","X1001",2.62283184968882,1.21932035052699
"8585","X930299","X1001",2.19096325741633,1.33817933135353
"8647","X946357","X1001",1.48843236763132,0.913076762285823
"8710","X946369","X1001",3.23005128345275,1.24375177467603
"8937","X949165","X1001",2.65150304984192,0.987819945106742
"9027","X949175","X1001",2.30571070604137,1.03546415235099
