"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"13","X1240122","X1039",0.996707292384537,0.271622504979088
"116","X1240138","X1039",1.30084963376518,0.737813704703374
"511","X1240190","X1039",0.963045183156618,0.330895503072059
"1508","X1299059","X1039",0.798689450312988,0.458922409089423
"1679","X1327765","X1039",0.367405426258541,0.0872472758248622
"1852","X1330964","X1039",0.855527270851615,0.462425152758033
"1944","X1330994","X1039",0.790980060884219,0.0983570544211563
"2070","X1331040","X1039",0.660082955932236,0.256337704077915
"2252","X1503362","X1039",1.20217415128048,0.39759080112744
"2719","X687780","X1039",0.426790432593857,0.234699964738196
"2878","X687985","X1039",0.586987652802728,0.36480461400648
"3004","X688026","X1039",0.616079734535104,0.35169516867012
"3417","X753535","X1039",0.460213016170353,0.336864084847372
"3553","X753555","X1039",0.769267431002236,0.464122478222976
"3600","X753562","X1039",0.702289781130668,0.392435400966034
"4114","X905939","X1039",1.05242805691988,0.394980327380451
"4127","X905941","X1039",1.13298070161412,0.705855938648501
"4270","X905960","X1039",1.00221260242525,0.501058741913063
"4486","X905981","X1039",0.751713539147449,0.443740300568438
"4533","X905986","X1039",1.10600685061596,0.362709131592783
"4731","X906804","X1039",0.648354616126786,0.35794318889026
"4827","X906821","X1039",0.919028552756956,0.467279317124219
"5156","X906861","X1039",1.13946638377231,0.408378341223706
"5212","X906869","X1039",0.985646361755171,0.376745519518764
"5320","X907041","X1039",0.651813019207288,0.345288472865021
"5352","X907044","X1039",0.945081420697351,0.323259157044593
"5418","X907055","X1039",0.501981881693697,0.196239307107421
"5838","X907289","X1039",1.00677655910483,0.52154320136173
"6209","X908126","X1039",0.950844845723116,0.185702041502242
"6938","X909703","X1039",0.808377685575875,0.124757962344136
"7228","X909738","X1039",0.974534943219888,0.487831473860272
"7582","X909977","X1039",1.1550622361014,0.754841273627147
"8145","X910941","X1039",-0.1321427174944,0.346028078482222
"8269","X924104","X1039",0.816509685824258,0.300417274489524
"8278","X924105","X1039",0.961573666138811,0.250097977803348
"8369","X924188","X1039",1.24461437588999,0.648563380489618
"8725","X946370","X1039",0.931231631849283,0.612277347101782
"8763","X949088","X1039",1.27816275061615,0.296686209979904
"8849","X949157","X1039",1.23014250391545,0.437094079562816
"8926","X949164","X1039",0.654739688273983,0.343950177535466
"9038","X949176","X1039",0.849202570622947,0.315373858823847
