"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"508","X1240189","X55",-0.329836356562367,-0.031976333479754
"1810","X1330942","X55",0.608207020573451,0.157152665493807
"1913","X1330984","X55",0.314358821056103,-0.404271424492714
"2060","X1331038","X55",-0.564596931047962,-0.386300143153822
"2486","X684059","X55",0.32566449092261,0.200292328582742
"2518","X684072","X55",0.759562705141859,-0.0301491886226322
"2642","X687568","X55",-1.07026164174119,-0.396321467695969
"3052","X688087","X55",0.480861815918839,0.172609973967503
"3748","X753579","X55",0.415277187377629,-0.0725162131697022
"3872","X753595","X55",-0.894919793777493,-0.377184808711954
"4711","X906800","X55",-0.530423232717175,-0.532180504480268
"5349","X907043","X55",-0.0356514244389083,-0.202644950947793
"5435","X907056","X55",-0.0780569460030215,0.0468937403569816
"5773","X907278","X55",0.641929520194688,-0.1214065296919
"5812","X907284","X55",0.0793224549064554,-0.104095341793957
"6038","X907783","X55",-1.46995233398425,-0.332012527344113
"6125","X907794","X55",0.350831987810302,-0.103686720365103
"6156","X907799","X55",-0.558925916921419,-0.440536032505374
"6380","X908150","X55",-0.0700840063060064,-0.283069098211564
"6452","X908440","X55",-0.41186258006097,-0.344583472847624
"6477","X908445","X55",0.78924863682674,0.124455523698241
"6647","X908467","X55",0.361082806291218,0.10397283882339
"7766","X910688","X55",0.108403961669076,-0.212104451661759
"7828","X910779","X55",-0.0613493584101543,-0.133283572502647
"8529","X925345","X55",-1.28551906406648,-0.423817412663514
"8668","X946358","X55",0.626390145298414,-0.0546267098186324
"8831","X949155","X55",-0.233412282182551,-0.0972243134918842
"9098","X971777","X55",0.0142542299983691,-0.149408568265857
