"","COSMIC_ID","DRUG_ID","IC50_Normal","pre"
"477","X1240186","X299",0.652898571998782,0.161946209862953
"954","X1290809","X299",-0.754683257596474,0.267767058901173
"1072","X1297439","X299",-0.288249249717298,0.0173055701919309
"1239","X1298218","X299",-0.66346302163532,0.0591808818018592
"1400","X1298365","X299",-0.161422990826904,-0.0288945726768184
"1533","X1299062","X299",-0.657955771741662,-0.0804071531995092
"1820","X1330943","X299",-1.85335869237675,-0.690530395842537
"2136","X1479988","X299",-1.06776142994538,-0.131983015695968
"2203","X1480361","X299",-0.896806620377935,0.0642753435037806
"2319","X1503371","X299",0.0757385377981373,0.284411889328046
"2502","X684062","X299",-1.50854104893317,-0.590535432072101
"2741","X687787","X299",-0.373594971740845,-0.18707527219156
"2979","X688021","X299",-0.250942130945725,0.177547494569926
"3060","X688121","X299",-0.508804875993239,-0.116769896100469
"3317","X749710","X299",-0.0140248907729503,0.120337226524405
"3372","X749716","X299",-0.508834069856284,0.180470488173282
"3578","X753558","X299",-0.167217276141767,0.0502769870482343
"3650","X753565","X299",-1.6570924562232,-0.4615632421379
"3717","X753576","X299",0.366559713189899,0.22081759518862
"3788","X753584","X299",-0.0413412237318508,-0.0209859575920023
"3945","X753610","X299",-1.94384438177522,-0.545959262582163
"4214","X905954","X299",-0.128825727845928,0.177832763934317
"4329","X905965","X299",-1.78540805660872,-0.719210404726042
"4482","X905980","X299",-0.631765237056635,-0.00854077333952077
"4543","X905986","X299",-0.673238919776418,-0.11230573970488
"4654","X906791","X299",-1.09747919369331,0.0959073431981682
"4742","X906804","X299",-1.47679456850319,-0.415810917109915
"4749","X906805","X299",-1.24847711395475,0.0430257271994825
"4861","X906826","X299",-1.19803422740618,0.0152163958681503
"5699","X907271","X299",-0.66730398588583,-0.149806209397613
"6499","X908447","X299",-0.847240078099712,-0.0559207269902932
"6622","X908463","X299",-0.55137987789024,0.564872615701459
"6634","X908465","X299",-0.833169009302754,-0.118651143596692
"6780","X909249","X299",-0.410765277303081,-0.607790048239356
"6857","X909262","X299",-0.220495207883857,-0.479190041663854
"7315","X909751","X299",0.233446904512039,-0.00524189502345514
"7375","X909758","X299",-0.0595892947333279,0.0909876526586782
"7423","X909771","X299",-0.805629109215971,-0.568247796421424
"7484","X909778","X299",-0.822751618420885,0.207321585280425
"7641","X910544","X299",-0.141014998880262,-0.476603973005886
"7887","X910850","X299",1.33247161628079,0.29115401094394
"8363","X924187","X299",-0.37908682104962,-0.034643194997127
"8381","X924188","X299",0.474020719446963,0.0243227138068945
"8447","X924248","X299",-0.264629020181077,-0.0345076820939486
"8497","X925341","X299",-1.03978536593309,-0.26384077148415
"8560","X930082","X299",0.697929002800813,0.0489623149494939
"8889","X949160","X299",-1.38009086339797,-0.53403764874791
