"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1005",683665,0.276843820253297,-0.235648494205889,0.276843820253297
"4",2,"X1014",683665,-0.367381330864354,-0.370611062082633,-0.367381330864354
"5",3,"X1020",683665,0.640919824890641,-0.113892403890446,0.640919824890641
"6",4,"X1030",683665,0.179344986054263,0.110307430264122,0.179344986054263
"7",5,"X1033",683665,0.87824491083092,-0.588331542478651,0.87824491083092
"8",6,"X1037",683665,-0.395394344456501,-0.195884095586652,-0.395394344456501
"9",7,"X1043",683665,0.562383766331385,0.555160677486306,0.562383766331385
"10",8,"X1054",683665,-0.513376418421556,-0.343112544066031,-0.513376418421556
"11",9,"X1143",683665,0.493924889092423,-0.298548793400694,0.493924889092423
"12",10,"X1236",683665,0.0731088583694594,0.270081564243739,0.0731088583694594
"13",11,"X1243",683665,-0.351858542634477,0.236271245396031,-0.351858542634477
"14",12,"X127",683665,0.384764649251851,0.119480109462319,0.384764649251851
"15",13,"X135",683665,-2.3895267481403,-0.371262954048558,-2.3895267481403
"16",14,"X166",683665,-0.353497219551557,-0.417946779705658,-0.353497219551557
"17",15,"X176",683665,-0.129567350253154,-0.733986224062354,-0.129567350253154
"18",16,"X185",683665,-0.0148816369861376,-0.53978207194347,-0.0148816369861376
"19",17,"X230",683665,0.742244403808241,-0.448691571915528,0.742244403808241
"20",18,"X257",683665,-0.935435588199146,-0.0574900178073458,-0.935435588199146
"21",19,"X260",683665,-0.300065137857261,-0.0574900178073458,-0.300065137857261
"22",20,"X272",683665,-1.55393292791528,-0.237580804291622,-1.55393292791528
"23",21,"X274",683665,-1.28969464001721,-0.636652326094698,-1.28969464001721
"24",22,"X306",683665,-0.989244962053362,-0.0492247541512315,-0.989244962053362
"25",23,"X52",683665,0.133133092436303,0.0595142487274263,0.133133092436303
"26",1,"X1004",683667,-2.7294886071226,-0.114419125910608,-2.7294886071226
"27",2,"X1005",683667,-0.111019370596851,-0.114419125910608,-0.111019370596851
"28",3,"X1007",683667,-3.10415374059403,-0.353935942904181,-3.10415374059403
