"","Cp","AICc","GCV","BIC"
"1",1.0943525579298,1.09619836427887,1.09619836427887,1.22569936563674
"2",1.56541957415489,1.56394088706589,1.56394088706589,1.46619079809356
"3",1.31129090549002,1.31226707540961,1.31226707540961,1.19921250017002
"4",1.25631046104729,1.25713669194036,1.25713669194036,1.14246508186557
"5",1.11097307739848,1.10901407027063,1.10901407027063,1.30296809885445
"6",1.31762900374074,1.30816078832927,1.30816078832927,1.37293733757624
"7",1.28834066602172,1.29384034155789,1.29384034155789,1.28053789466124
"8",1.3573374324911,1.34810375613482,1.34810375613482,1.24781635130856
"9",1.1712170048609,1.17558298026048,1.17558298026048,1.2138827229893
"10",0.865434985935539,0.868610758209246,0.868610758209246,0.983951441774786
"11",1.45373763134758,1.45798715836346,1.45798715836346,1.2197987328444
"12",1.56190419757174,1.56158316904214,1.56158316904214,1.34960732130956
"13",1.57654386367343,1.57705345766922,1.57705345766922,1.43955877719749
"14",1.29818380941082,1.29860518654061,1.29860518654061,1.32503377269973
"15",1.13702361705528,1.13574756871254,1.13574756871254,1.03012855638621
"16",1.21613841323365,1.20646958346333,1.20646958346333,1.22279203769417
"17",1.4831044981239,1.47533900296316,1.47533900296316,1.38785298834618
"18",1.33128942335603,1.31633447660945,1.31633447660945,1.45594810279723
"19",0.773169772049651,0.774569068924008,0.774569068924008,0.935671616202578
"20",1.04772490012473,1.05012442054601,1.05012442054601,1.13729552033029
"21",1.06272910445855,1.06242465582365,1.06242465582365,1.01576830999506
"22",1.14780908813828,1.15259170777462,1.15259170777462,1.16707332270451
"23",1.67771416728239,1.67793447428769,1.67793447428769,1.5184149308118
"24",1.59471867061639,1.57941627663731,1.57941627663731,1.5292186935859
"25",1.20370649308233,1.20403873885043,1.20403873885043,1.24463272176033
"26",0.93992313826679,0.94496196778373,0.94496196778373,0.951369065075125
"27",1.29537455562337,1.29517140219957,1.29517140219957,1.24928244416366
"28",0.659325891786084,0.66251246171227,0.66251246171227,0.769411321866716
"29",1.93373996616588,1.9355283776363,1.9355283776363,1.69088909358859
"30",0.963352036526631,0.954794874035501,0.954794874035501,1.2404450539655
"31",1.11350246887658,1.11382271445313,1.11382271445313,1.20702536455346
"32",1.65442419853847,1.6587085988556,1.6587085988556,1.31224704092599
"33",1.33814419283221,1.3391438928893,1.3391438928893,1.28432168292905
