"","Cp","AICc","GCV","BIC"
"1",1.86478015254063,1.86593792531072,1.86593792531072,1.56845693146841
"2",1.52935092214957,1.53108369522311,1.53108369522311,1.52248356856431
"3",1.41585473277598,1.41408911616476,1.41408911616476,1.34195905511046
"4",1.21824171487387,1.21742838607686,1.21742838607686,1.26578240070241
"5",1.04795287729689,1.047087917443,1.047087917443,1.2393941666046
"6",1.15498859380768,1.15439711607161,1.15439711607161,1.10740545735718
"7",1.81161824122068,1.81075094736058,1.81075094736058,1.68445137062486
"8",1.05995967735709,1.06201069551839,1.06201069551839,1.08351695000023
"9",1.19393815544164,1.193697213207,1.193697213207,1.10718800303762
"10",1.29740550209854,1.29494829243106,1.29494829243106,1.33997962832305
"11",1.01167142464926,1.01224207580857,1.01224207580857,1.18809620515147
"12",1.23413392012872,1.23083164780174,1.23083164780174,1.16774188636077
"13",1.58009702244568,1.5867954536347,1.5867954536347,1.42775772290121
"14",1.02296682686578,1.02216238576468,1.02216238576468,1.15404963043973
"15",0.49729808002403,0.496581853674136,0.496581853674136,0.763642151417739
"16",1.08506213157507,1.08661830783362,1.08661830783362,1.38489468016273
"17",2.05579140805135,2.0547880038636,2.0547880038636,1.7980468760441
"18",1.51418791230641,1.51599115227518,1.51599115227518,1.43140882664707
"19",1.85707654422367,1.85631959962501,1.85631959962501,1.63346538574394
"20",1.32659232211487,1.3264129406838,1.3264129406838,1.22921983747881
"21",1.0043034110419,1.00562963232344,1.00562963232344,1.07948506189171
"22",0.773330813871362,0.776282306082067,0.776282306082067,0.860462027387139
"23",1.46045213968755,1.46082299636461,1.46082299636461,1.37339819848076
"24",1.56699527796464,1.56514080740401,1.56514080740401,1.43892868030746
"25",1.8666246474005,1.86816531570004,1.86816531570004,1.75283992938764
"26",1.12578850983552,1.12758484423166,1.12758484423166,1.14117386944945
"27",1.18599773390341,1.18446873863286,1.18446873863286,1.3704774952384
"28",1.77262952642798,1.77317306743431,1.77317306743431,1.47377812964775
"29",1.43911464155576,1.43689681055173,1.43689681055173,1.36950876217629
"30",0.955298387374377,0.951631621561386,0.951631621561386,1.17932796850566
"31",1.41457413841881,1.4114165395301,1.4114165395301,1.33676509442523
"32",1.13390368789372,1.13103751625355,1.13103751625355,1.29041134826824
"33",1.18890827130927,1.18562720711668,1.18562720711668,1.34363001531813
"34",1.70970939581388,1.7096465551269,1.7096465551269,1.48377212645016
"35",1.19745616889694,1.19618309913633,1.19618309913633,1.23190729934798
"36",1.02522427961336,1.02193254578072,1.02193254578072,1.22171235771836
"37",1.23224234500649,1.2331163562852,1.2331163562852,1.21922711673771
"38",1.43555377745326,1.43658920689346,1.43658920689346,1.29462525867275
"39",0.59838367136588,0.599308913992555,0.599308913992555,0.684516499550458
"40",1.73473596184669,1.73368653157317,1.73368653157317,1.5881024329649
"41",0.648613847185611,0.649798510939578,0.649798510939578,0.865644565152158
"42",1.23086590909782,1.22871354995001,1.22871354995001,1.26717595533784
"43",1.28732547363898,1.28658693797576,1.28658693797576,1.28333881678198
"44",1.34166307276285,1.34252409875552,1.34252409875552,1.22162161744569
"45",1.06423710854634,1.06392950063857,1.06392950063857,1.12446711193516
"46",0.662025904147818,0.66336067560316,0.66336067560316,0.784424496405266
"47",1.02608632166577,1.02718486237772,1.02718486237772,1.04678088676798
"48",1.6812435135327,1.68136342032712,1.68136342032712,1.55055310893137
"49",1.6329188463937,1.63051218455939,1.63051218455939,1.43056930512653
"50",1.1712213555908,1.17337991726016,1.17337991726016,1.15322540438655
"51",1.45722939522708,1.45654283270944,1.45654283270944,1.31260955342728
"52",0.685110496602439,0.684926403055774,0.684926403055774,0.873921534654936
"53",1.00292275399935,1.00461264852271,1.00461264852271,0.987176435562072
