"","x"
"1",1.24684856451105
"2",1.25439926715656
"3",1.2574400634435
"4",1.25681713508477
"5",1.24792492523434
"6",1.25928343992478
"7",1.26054648551298
"8",1.25166334729271
"9",1.24644234755583
"10",1.25415613858011
"11",1.25557125915257
"12",1.25372584941246
"13",1.25737211861118
"14",1.25578235825847
"15",1.24477102171797
"16",1.24555696867812
"17",1.24068489175893
"18",1.25758490923469
"19",1.2615580767645
"20",1.26064294714725
"21",1.25572826775839
"22",1.24826812743437
"23",1.251885852944
"24",1.24767415549952
"25",1.25644864117532
"26",1.25713504012935
"27",1.2539257467711
"28",1.2616074489999
"29",1.26415398232556
"30",1.2469408214307
"31",1.25621855347722
"32",1.24032349132841
"33",1.24818651253941
"34",1.2490149921687
"35",1.24628432981675
"36",1.25635478111226
"37",1.24689430368283
"38",1.25268879752591
"39",1.25196164021836
"40",1.26002255226988
"41",1.25059737254527
"42",1.25182337717979
"43",1.25812923660183
"44",1.2501406336731
"45",1.25857612202967
"46",1.25668417688549
"47",1.24407463820751
"48",1.25021000460138
"49",1.2423817261378
"50",1.25234091688114
"51",1.25836078848411
"52",1.26008565782359
"53",1.26026951697875
"54",1.24640014206065
"55",1.26087779069182
"56",1.2497272639811
"57",1.26056719804878
