"","x"
"1",1.22088756599953
"2",1.20666091642043
"3",1.21928822704213
"4",1.21320766650772
"5",1.2075203130809
"6",1.23079800096244
"7",1.21720251989437
"8",1.22873513512112
"9",1.20560834680022
"10",1.2010597709057
"11",1.22018307211286
"12",1.19448348423765
"13",1.20796191928739
"14",1.1886869579796
"15",1.21531834354059
"16",1.20858606370304
"17",1.19941573815489
"18",1.20870871983468
"19",1.21911179719275
"20",1.21047745032289
"21",1.22392263438469
"22",1.19756894454316
"23",1.20072003103644
"24",1.20183893476338
"25",1.22061893905992
"26",1.21688914630442
"27",1.21863015766652
"28",1.22717768162892
"29",1.21959384915696
"30",1.21003200416714
"31",1.23504622825253
"32",1.23365059109466
"33",1.23001361808076
"34",1.21486552347706
"35",1.23635294093377
"36",1.2278650239769
"37",1.21040185727399
"38",1.20894199794271
"39",1.22976853738858
"40",1.20994303897014
"41",1.2275725318219
"42",1.21743166554702
"43",1.21884958051667
"44",1.19986581273028
"45",1.2142892056873
"46",1.20887216346266
"47",1.20059912730542
"48",1.20668271565314
