"","x"
"1",1.21101142778578
"2",1.22523979168732
"3",1.2036242355617
"4",1.22765962669646
"5",1.22753030850982
"6",1.2257547966825
"7",1.22715720870879
"8",1.18979784066828
"9",1.2093744391854
"10",1.21918649218851
"11",1.22361563615923
"12",1.22381748130667
"13",1.21666338674624
"14",1.21524080177216
"15",1.23038930633308
"16",1.2057662445319
"17",1.21242448674738
"18",1.21721972935002
"19",1.21289200793163
"20",1.21424710212407
"21",1.21208425617931
"22",1.19854538145805
"23",1.21582233118528
"24",1.21775204398082
"25",1.20194712869318
"26",1.22082713408596
"27",1.21058677518409
"28",1.21973439356705
"29",1.21596308786041
"30",1.23198887004776
"31",1.21788438234414
"32",1.21608775642475
"33",1.22500601351451
"34",1.21646667357039
"35",1.21504252732257
"36",1.22708985826317
"37",1.21297838991456
"38",1.22611095258005
"39",1.20080181606507
"40",1.22468620648279
"41",1.21031428693231
"42",1.22143683925023
"43",1.21258388597928
"44",1.20420760540927
"45",1.21838928659139
"46",1.21287963586934
"47",1.22357654504575
"48",1.22234716987164
"49",1.20779547818259
