"","x"
"1",1.24777144891812
"2",1.26042571549861
"3",1.24756836499829
"4",1.24618222612132
"5",1.22572820969312
"6",1.25180702759296
"7",1.25370709960147
"8",1.23874030326174
"9",1.24325705772483
"10",1.26115066551109
"11",1.25686712412927
"12",1.22945168236497
"13",1.25268800818281
"14",1.25995368451645
"15",1.24512200628274
"16",1.25352487640986
"17",1.23216189583534
"18",1.23088990649463
"19",1.26271554125375
"20",1.23200292737862
"21",1.25299193210822
"22",1.26098027229636
"23",1.2483786035843
"24",1.25602737193269
"25",1.25487575841261
"26",1.25967994091343
"27",1.24613574962996
"28",1.24287376979962
"29",1.25051275791151
"30",1.22594274692005
"31",1.22953069780639
"32",1.22516540877047
"33",1.27258122505187
"34",1.24069224387723
"35",1.2373970367196
"36",1.23591466385523
"37",1.25265464471938
"38",1.24282215322111
"39",1.21562294497217
"40",1.22568120260284
"41",1.25925232133925
"42",1.24702418833082
"43",1.227958314679
"44",1.24378463825036
"45",1.24468090164156
"46",1.2526286272005
