"","x"
"1",1.24182390797799
"2",1.24853768218644
"3",1.24129045373503
"4",1.24707859206904
"5",1.25514992286883
"6",1.2433831404162
"7",1.25741903651108
"8",1.25718268098452
"9",1.24775815632348
"10",1.25255289071358
"11",1.25065035806682
"12",1.25736476828065
"13",1.25028593958052
"14",1.25910413517326
"15",1.24566262674159
"16",1.25132666341264
"17",1.25664942822508
"18",1.22404269185604
"19",1.26273733609857
"20",1.25495188733757
"21",1.26393933189652
"22",1.25653094347455
"23",1.23665959267866
"24",1.25877261095449
"25",1.25174833352621
"26",1.24919495754258
"27",1.24248109676498
"28",1.23535731773956
"29",1.25624566284801
"30",1.25476546090266
"31",1.25807398710815
"32",1.23449983694344
"33",1.24790236393265
"34",1.25951272341877
"35",1.26399274823211
"36",1.25465050909398
"37",1.24854876074569
"38",1.23898765122946
"39",1.25520285502029
"40",1.26512288822674
"41",1.24192524093046
"42",1.23775757242762
"43",1.2500396024902
"44",1.25390635221601
"45",1.24746591501752
"46",1.24087116035566
"47",1.25408778735674
"48",1.25145658293925
"49",1.23773911602299
