"","x"
"1",1.24992817066653
"2",1.24306699904295
"3",1.23769113852877
"4",1.26007884767054
"5",1.25144756758528
"6",1.24201322933556
"7",1.27215254965586
"8",1.25337261902964
"9",1.21916217490014
"10",1.24806732394136
"11",1.24412498330353
"12",1.24740990993168
"13",1.24289392737991
"14",1.25490431923728
"15",1.2518665885699
"16",1.24327117329548
"17",1.23292248287485
"18",1.25701775581822
"19",1.24234328023867
"20",1.24991149500645
"21",1.24358593542591
"22",1.22787548418689
"23",1.2643249032297
"24",1.23665619398405
"25",1.25210033263525
"26",1.23563504464095
"27",1.24218246166513
"28",1.24078302027692
"29",1.2384634765458
"30",1.25577207693483
"31",1.25832995139556
"32",1.25961722028904
"33",1.26393901099307
"34",1.260636617248
"35",1.25644696154083
"36",1.26083646824127
"37",1.2474075571416
"38",1.26053404337817
"39",1.24741416655326
"40",1.23360646492005
"41",1.24570689093785
"42",1.25468883530152
"43",1.24934798303619
"44",1.22480113901648
"45",1.2475929525439
"46",1.22079347594309
"47",1.23656220887002
"48",1.24771686975535
"49",1.26396720019636
"50",1.2358457276094
"51",1.25496074587313
"52",1.25300447459753
"53",1.24572616681331
