"","x"
"1",1.24647095362006
"2",1.24191488938373
"3",1.23881085048532
"4",1.25820341056838
"5",1.25058028118185
"6",1.24594548888857
"7",1.23910229993533
"8",1.23971494208898
"9",1.24913762234593
"10",1.25333930818565
"11",1.24385825482316
"12",1.25308055847649
"13",1.24661040277197
"14",1.22486935851932
"15",1.25501674936703
"16",1.25802839640965
"17",1.24318750741488
"18",1.23097010465702
"19",1.24657872258912
"20",1.24819298869093
"21",1.24843010125613
"22",1.25042822439275
"23",1.24068793436929
"24",1.25681914792106
"25",1.26140571836891
"26",1.24192147793179
"27",1.24288889583192
"28",1.24800616326766
"29",1.26100573956441
"30",1.25952752847879
"31",1.25049153813733
"32",1.24565479878865
"33",1.23456739098023
"34",1.23661078320844
"35",1.24030549146485
"36",1.22890849430902
"37",1.26005577882146
"38",1.25922818812605
"39",1.24467218676681
"40",1.23772436520505
"41",1.24293073094291
"42",1.2410103560598
"43",1.24591110490862
"44",1.246800412009
"45",1.24848693227589
