"","x"
"1",1.22780319688758
"2",1.21652913937264
"3",1.22767051671293
"4",1.23052556853139
"5",1.24054886279664
"6",1.2343212692225
"7",1.24200319682191
"8",1.2300732804226
"9",1.23789605580769
"10",1.22935549077084
"11",1.24109968235702
"12",1.22186432459028
"13",1.24059696747621
"14",1.22420674455867
"15",1.23860052547607
"16",1.24062674384677
"17",1.23277709500004
"18",1.22745331930531
"19",1.2277170729139
"20",1.23349682842119
"21",1.21785140998494
"22",1.22487257362947
"23",1.23392865987402
"24",1.23794778977225
"25",1.23633495281617
"26",1.23513530527955
"27",1.22954495719913
"28",1.23555085484551
"29",1.23867935868074
"30",1.22848361373658
"31",1.23166007681492
"32",1.23092404095644
"33",1.23040483049231
"34",1.22547258413293
"35",1.22300061040632
"36",1.21768018485023
"37",1.23213490896685
"38",1.22773935471635
"39",1.2411097787438
"40",1.23226485394526
"41",1.2342308243361
"42",1.22798804015084
"43",1.23155033888553
"44",1.22749217458631
"45",1.2391248560125
"46",1.23835287332015
"47",1.24021229201254
"48",1.2276351169787
"49",1.23382611550522
"50",1.23283848449392
"51",1.22278405345708
"52",1.23039113259547
