"","x"
"1",0.653477764052957
"2",-0.338800077073501
"3",0.215257468798838
"4",-0.837485459221654
"5",0.139878363867777
"6",0.197626500120469
"7",-0.00916794239990159
"8",0.456840033128565
"9",0.255678978977569
"10",-0.551768240144286
"11",0.289006140264084
"12",-0.147266686739132
"13",0.397987643902014
"14",0.235857421202753
"15",0.0699409491908359
"16",-0.195475974880299
"17",-0.825808870997752
"18",0.513580321556201
"19",0.0960404438060523
"20",0.351356542520743
"21",0.177417411457155
"22",-0.351173944513843
"23",0.579502151963187
"24",0.206305498254098
"25",0.476790001778257
"26",-0.710177045263706
"27",-0.52079439020895
