"","x"
"1",-0.295496200629908
"2",-0.0398942384562517
"3",0.204038320453494
"4",-0.405312861196224
"5",0.053379771588539
"6",0.448510485565891
"7",-0.483017538550726
"8",-0.290374712324864
"9",-0.180338886290607
"10",-0.400633830616154
"11",-0.467960880865105
"12",-0.109051103715174
"13",-0.277606611787053
"14",-0.583259072158075
"15",-0.172469096077704
"16",-0.180682667348333
"17",0.368434743207752
"18",-0.149145176096388
"19",-0.149145176096388
"20",-0.0870222565207074
"21",-0.345706616580142
"22",-0.180682667348333
"23",-0.326026640223239
"24",-0.587996408721414
"25",-0.232284589276573
