"","x"
"1",-0.0407076792758425
"2",-0.207512560269978
"3",-0.265888078243709
"4",-0.255186370172634
"5",0.0603683563560655
"6",-0.248590733859194
"7",-0.152173516313067
"8",-0.363265596668237
"9",-0.280637427286033
"10",-0.268159604248025
"11",-0.590047451113268
"12",-0.445993918897032
"13",-0.437125110451317
"14",-0.429331127989646
"15",-0.428609441543858
"16",-0.338698256300279
"17",-0.338698256300279
"18",0.176943261513347
"19",-0.373341274001992
"20",-0.0815491158680123
"21",-0.199006703082407
"22",0.00967337984114713
"23",-0.404839501754442
"24",-0.0596920502467648
"25",-0.0596920502467648
