"","Cp","AICc","GCV","BIC"
"1",-0.609633994614161,-0.609633994614161,-0.609633994614161,-0.501165212519839
"2",-0.692657975781172,-0.692657975781172,-0.692657975781172,-0.504595601520746
"3",0.440933294750946,0.440933294750946,0.440933294750946,0.189106420985355
"4",-0.289138377275742,-0.289138377275742,-0.289138377275742,-0.335582674797791
"5",-0.277557994350234,-0.277557994350234,-0.277557994350234,-0.345711661187716
"6",-0.236854176041245,-0.236854176041245,-0.236854176041245,-0.355270843742817
"7",-0.339305352219025,-0.339305352219025,-0.339305352219025,-0.356480086839842
"8",-0.905391665336039,-0.905391665336039,-0.905391665336039,-0.671767714869798
"9",-0.600758647879447,-0.600758647879447,-0.600758647879447,-0.573107643102085
"10",-0.298758234091041,-0.298758234091041,-0.298758234091041,-0.354658540254687
"11",-0.386277992092705,-0.386277992092705,-0.386277992092705,-0.395273299627741
"12",-0.285628762962829,-0.285628762962829,-0.285628762962829,-0.397013434227893
"13",-0.531142007704558,-0.531142007704558,-0.531142007704558,-0.383473141363723
"14",-0.386277992092705,-0.386277992092705,-0.386277992092705,-0.395273299627741
"15",-0.019144610825084,-0.019144610825084,-0.019144610825084,-0.111625621478065
"16",-0.511643327869883,-0.511643327869883,-0.511643327869883,-0.465245052045677
"17",-0.311084842743567,-0.311084842743567,-0.311084842743567,-0.279373237394971
