"","Cp","AICc","GCV","BIC"
"1",-0.139451585925164,-0.139236703555208,-0.139236703555208,-0.186097477082624
"2",-0.782477893568326,-0.78226301119837,-0.78226301119837,-0.49750697187478
"3",-0.45168680423915,-0.451471921869194,-0.451471921869194,-0.273941389616735
"4",-0.268018741184684,-0.267803858814728,-0.267803858814728,-0.26595928694577
"5",-0.411495416457196,-0.41128053408724,-0.41128053408724,-0.335085813503699
"6",-0.38146377657286,-0.381248894202904,-0.381248894202904,-0.39736793315809
"7",-0.801276481610107,-0.801061599240151,-0.801061599240151,-0.582509581752499
"8",-0.0124330523147494,-0.0122181699447934,-0.0122181699447934,-0.183783859974348
"9",0.147726667680018,0.147941550049974,0.147941550049974,-0.175631637232237
"10",-0.111449576555277,-0.111234694185321,-0.111234694185321,-0.173999201615942
"11",-0.275078876002095,-0.274863993632139,-0.274863993632139,-0.250092451794286
"12",-0.117127199712448,-0.116912317342492,-0.116912317342492,-0.274996174753443
"13",-0.430181852044517,-0.429966969674561,-0.429966969674561,-0.36478759660258
"14",0.008321967344667,0.00853684971462298,0.00853684971462298,-0.15753583679919
"15",-0.30107670380798,-0.300861821438024,-0.300861821438024,-0.293311278460949
"16",-0.35569687333506,-0.355481990965104,-0.355481990965104,-0.361904382322959
"17",-0.314491960624232,-0.314277078254276,-0.314277078254276,-0.347477836276295
"18",-0.313325039749297,-0.313110157379341,-0.313110157379341,-0.290325193723074
"19",-0.600570999770412,-0.600356117400456,-0.600356117400456,-0.445740010925342
"20",-0.116051751936168,-0.115836869566212,-0.115836869566212,-0.196748804076164
"21",-0.39966175725872,-0.399446874888764,-0.399446874888764,-0.336414525222582
"22",-0.123729836296421,-0.123514953926465,-0.123514953926465,-0.213367536271259
"23",-0.541702787171655,-0.541487904801699,-0.541487904801699,-0.410580111998981
"24",0.00354754012148417,0.00376242249144015,0.00376242249144015,-0.169055704829828
"25",-0.411495416457196,-0.41128053408724,-0.41128053408724,-0.335085813503699
"26",-0.552653008172626,-0.55243812580267,-0.55243812580267,-0.40819372863767
