"","Cp","AICc","GCV","BIC"
"1",-0.383942593301594,-0.383942593301594,-0.383942593301594,-0.476563941020704
"2",-0.217427649032559,-0.217427649032559,-0.217427649032559,-0.250750774432851
"3",0.0944353086290446,0.0944353086290446,0.0944353086290446,-0.107309346232176
"4",-0.4576001218716,-0.4576001218716,-0.4576001218716,-0.381366392219778
"5",-0.459156593820609,-0.459156593820609,-0.459156593820609,-0.366584686631056
"6",-0.237168480771693,-0.237168480771693,-0.237168480771693,-0.288720878346771
"7",-0.656332923980184,-0.656332923980184,-0.656332923980184,-0.613906215483012
"8",-0.616214171833443,-0.616214171833443,-0.616214171833443,-0.646161856689287
"9",-0.235144289044885,-0.235144289044885,-0.235144289044885,-0.171777135577714
"10",-0.21931440307618,-0.21931440307618,-0.21931440307618,-0.317108057515294
"11",-0.392051714004221,-0.392051714004221,-0.392051714004221,-0.416280596346598
"12",-0.155046572461272,-0.155046572461272,-0.155046572461272,-0.26236077454173
"13",-0.0784636823382376,-0.0784636823382376,-0.0784636823382376,-0.267469490831126
"14",-0.536453169557196,-0.536453169557196,-0.536453169557196,-0.489357309583366
"15",-1.27236203094124,-1.27236203094124,-1.27236203094124,-0.808918147121362
"16",-0.541109704240811,-0.541109704240811,-0.541109704240811,-0.507314114168292
"17",-0.776579328211982,-0.776579328211982,-0.776579328211982,-0.580776471357575
"18",-0.434595596109293,-0.434595596109293,-0.434595596109293,-0.459461177761277
"19",-0.995529560200274,-0.995529560200274,-0.995529560200274,-0.810446539272094
"20",-0.446284717111965,-0.446284717111965,-0.446284717111965,-0.443754385172436
"21",-0.202060855758162,-0.202060855758162,-0.202060855758162,-0.249067653279735
"22",-0.168242341272671,-0.168242341272671,-0.168242341272671,-0.250437465575358
"23",-0.168242341272671,-0.168242341272671,-0.168242341272671,-0.250437465575358
"24",-0.375956935670681,-0.375956935670681,-0.375956935670681,-0.322214920115964
"25",-0.520791911535224,-0.520791911535224,-0.520791911535224,-0.422796007937333
"26",-0.865324159243636,-0.865324159243636,-0.865324159243636,-0.651290762788527
"27",-0.30566869053444,-0.30566869053444,-0.30566869053444,-0.283561756523004
"28",-0.312893584502898,-0.312893584502898,-0.312893584502898,-0.201515168175725
