"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1004",683665,-2.65340815482635,-0.470989508925425,-2.65340815482635
"4",2,"X1009",683665,0.69020529540985,-0.276777045260184,0.69020529540985
"5",3,"X1017",683665,0.640919824890641,-0.49876271261829,0.640919824890641
"6",4,"X1025",683665,0.897034795691589,0.141773923211444,0.897034795691589
"7",5,"X1026",683665,-0.558720037557414,-0.0140540758213358,-0.558720037557414
"8",6,"X1036",683665,0.444514307295818,-0.318075090466574,0.444514307295818
"9",7,"X1039",683665,0.395624370944105,-0.407231008299835,0.395624370944105
"10",8,"X1042",683665,0.896898758423429,-0.167955716609272,0.896898758423429
"11",9,"X1049",683665,-0.343831734144988,-0.216328421177944,-0.343831734144988
"12",10,"X1050",683665,-0.482537039092194,-0.280299374879384,-0.482537039092194
"13",11,"X1052",683665,0.447972351965395,0.0725901687017996,0.447972351965395
"14",12,"X1057",683665,-2.25925812228706,-0.430346971244557,-2.25925812228706
"15",13,"X1069",683665,0.639247224564294,-0.462862361001383,0.639247224564294
"16",14,"X110",683665,0.584719384604548,0.0262044337526505,0.584719384604548
"17",15,"X1158",683665,0.137201673488648,-0.0849832452768736,0.137201673488648
"18",16,"X1242",683665,-0.789704117419434,-0.156918813229715,-0.789704117419434
"19",17,"X1268",683665,0.328573730872486,-0.178879879470814,0.328573730872486
"20",18,"X156",683665,-0.219970948770055,-0.182390833852191,-0.219970948770055
"21",19,"X178",683665,-0.715706889825447,-0.561788232961532,-0.715706889825447
"22",20,"X179",683665,-0.706502535175495,-0.168702180111403,-0.706502535175495
"23",21,"X199",683665,0.369897812133344,-0.192751178708619,0.369897812133344
"24",22,"X219",683665,-0.963717044183912,-0.407351857664955,-0.963717044183912
"25",23,"X228",683665,-0.915145236324852,-0.448178207714232,-0.915145236324852
"26",24,"X245",683665,-0.180468341387747,-0.163934268960971,-0.180468341387747
"27",25,"X261",683665,-0.107296530458187,-0.300218605909745,-0.107296530458187
"28",26,"X262",683665,-0.0782911361351134,-0.300218605909745,-0.0782911361351134
