"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1004",683665,-2.65340815482635,0.00715405756552168,-2.65340815482635
"4",2,"X1009",683665,0.69020529540985,0.148366497504933,0.69020529540985
"5",3,"X1017",683665,0.640919824890641,-0.265553914541352,0.640919824890641
"6",4,"X1025",683665,0.897034795691589,0.0457483610883137,0.897034795691589
"7",5,"X1026",683665,-0.558720037557414,-0.0496146629815652,-0.558720037557414
"8",6,"X1036",683665,0.444514307295818,-0.417768396915746,0.444514307295818
"9",7,"X1039",683665,0.395624370944105,-0.209759650609857,0.395624370944105
"10",8,"X1042",683665,0.896898758423429,0.024320105187062,0.896898758423429
"11",9,"X1049",683665,-0.343831734144988,-0.0432544100446348,-0.343831734144988
"12",10,"X1050",683665,-0.482537039092194,-0.712753374440138,-0.482537039092194
"13",11,"X1052",683665,0.447972351965395,-0.00389337821723468,0.447972351965395
"14",12,"X1057",683665,-2.25925812228706,-0.462266850464407,-2.25925812228706
"15",13,"X1069",683665,0.639247224564294,-0.169273628782691,0.639247224564294
"16",14,"X110",683665,0.584719384604548,0.0845272461964341,0.584719384604548
"17",15,"X1158",683665,0.137201673488648,-0.24608399241702,0.137201673488648
"18",16,"X1242",683665,-0.789704117419434,-0.22084211598487,-0.789704117419434
"19",17,"X1268",683665,0.328573730872486,0.348489999003631,0.328573730872486
"20",18,"X156",683665,-0.219970948770055,-0.0697993231490477,-0.219970948770055
"21",19,"X178",683665,-0.715706889825447,-0.480034916617806,-0.715706889825447
"22",20,"X179",683665,-0.706502535175495,-0.540830978164496,-0.706502535175495
"23",21,"X199",683665,0.369897812133344,-0.265353901976639,0.369897812133344
"24",22,"X219",683665,-0.963717044183912,-0.802691689726444,-0.963717044183912
"25",23,"X228",683665,-0.915145236324852,-0.596951295635535,-0.915145236324852
"26",24,"X245",683665,-0.180468341387747,-0.531042674208179,-0.180468341387747
"27",25,"X261",683665,-0.107296530458187,-0.259194954592747,-0.107296530458187
"28",26,"X262",683665,-0.0782911361351134,-0.259194954592747,-0.0782911361351134
