"","drugs.i.","a"
"3","AEW541",0.381281630235792
"4","AZD0530",0.560622160492305
"5","AZD6244",0.256716037566882
"6","Erlotinib",0.479918854107558
"7","Irinotecan",0.22905695385675
"8","L-685458",0.179872694561407
"9","Lapatinib",0.364958785786566
"10","LBW242",0.239949199147287
"11","Nilotinib",-0.0357025501477751
"12","Nutlin-3",0.645168259286764
"13","Paclitaxel",0.339312091148846
"14","Panobinostat",0.303272840436345
"15","PD-0325901",0.355369997076483
"16","PD-0332991",0.380500823357494
"17","PF2341066",0.569423775354144
"18","PHA-665752",0.511380550344281
"19","PLX4720",0.269538378741203
"20","RAF265",0.325918786907459
"21","Sorafenib",0.154645142049107
"22","TAE684",0.568198844592749
"23","TKI258",0.653313875156842
"24","Topotecan",0.518956327048269
"25","X17-AAG",0.292918420608035
"26","ZD-6474",0.207917704563836
