"","drugs.i.","a"
"3","AEW541",0.694486827476526
"4","AZD0530",0.434864838009521
"5","AZD6244",0.340850611980228
"6","Erlotinib",0.23941098220445
"7","Irinotecan",0.760806126373372
"8","L-685458",0.386918279139624
"9","Lapatinib",0.539564380883991
"10","LBW242",0.324479928055835
"11","Nilotinib",0.460094635998726
"12","Nutlin-3",0.650111756887444
"13","Paclitaxel",0.234591352062932
"14","Panobinostat",0.394436888145969
"15","PD-0325901",0.398805149939829
"16","PD-0332991",0.743903712803874
"17","PF2341066",0.372121378775481
"18","PHA-665752",0.593669500037243
"19","PLX4720",0.25819989246526
"20","RAF265",0.44261662336501
"21","Sorafenib",0.262589660184603
"22","TAE684",0.627097986591674
"23","TKI258",0.561563368496849
"24","Topotecan",0.548313899386081
"25","X17-AAG",0.263818516330112
"26","ZD-6474",0.272938289807793
