"","drugs.i.","a"
"3","AEW541",0.360794582584216
"4","AZD0530",0.451090324697143
"5","AZD6244",0.408136819090237
"6","Erlotinib",0.385321942589633
"7","Irinotecan",0.501081699826477
"8","L-685458",0.289999974176695
"9","Lapatinib",0.635852411547427
"10","LBW242",0.130277204503885
"11","Nilotinib",0.590767696301198
"12","Nutlin-3",0.361554212028113
"13","Paclitaxel",0.318854246942104
"14","Panobinostat",0.295352994889266
"15","PD-0325901",0.280294994114585
"16","PD-0332991",0.548411228198282
"17","PF2341066",0.699852003809104
"18","PHA-665752",0.349447679500322
"19","PLX4720",0.379306268685743
"20","RAF265",0.487056525488856
"21","Sorafenib",0.138576404758845
"22","TAE684",0.66354369945329
"23","TKI258",0.407694759266524
"24","Topotecan",0.505708661353917
"25","X17-AAG",0.312470440148349
"26","ZD-6474",0.346079064518447
