"","drugs.i.","a"
"3","AEW541",0.581994856902746
"4","AZD0530",0.272890496683545
"5","AZD6244",0.33370067015412
"6","Erlotinib",0.448344279177331
"7","Irinotecan",0.519093803741689
"8","L-685458",0.141144064433486
"9","Lapatinib",0.281242948745096
"10","LBW242",0.477793606432301
"11","Nilotinib",0.621927406550597
"12","Nutlin-3",0.672367411727183
"13","Paclitaxel",0.498189427318692
"14","Panobinostat",0.38169523499618
"15","PD-0325901",0.374635972513496
"16","PD-0332991",0.354736845701693
"17","PF2341066",0.839921548680904
"18","PHA-665752",0.590335553251566
"19","PLX4720",0.270186962223485
"20","RAF265",0.405156933003441
"21","Sorafenib",0.454965879064327
"22","TAE684",0.690080538405637
"23","TKI258",0.562173594395308
"24","Topotecan",0.560308922219178
"25","X17-AAG",0.285132997549115
"26","ZD-6474",0.354068331953886
