"","drugs.i.","a"
"3","AEW541",0.507959732876456
"4","AZD0530",0.697358888410414
"5","AZD6244",0.152625009104261
"6","Erlotinib",0.442196631992618
"7","Irinotecan",0.505495086253277
"8","L-685458",0.648636818888984
"9","Lapatinib",0.435707219640935
"10","LBW242",0.790592488783259
"11","Nilotinib",0.925933232383489
"12","Nutlin-3",0.470196579891366
"13","Paclitaxel",0.452656760894498
"14","Panobinostat",0.440785435868097
"15","PD-0325901",0.387606438954138
"16","PD-0332991",0.789823493225626
"17","PF2341066",0.392298142213007
"18","PHA-665752",0.735400471107721
"19","PLX4720",0.483077857890924
"20","RAF265",0.789741282448201
"21","Sorafenib",0.778902935847635
"22","TAE684",0.408699154916626
"23","TKI258",0.344232750225672
"24","Topotecan",-0.0100894990474577
"25","X17-AAG",0.418956435410974
"26","ZD-6474",0.472393944834763
