"","drugs.i.","a"
"3","AEW541",0.583638869285443
"4","AZD0530",0.593639673810198
"5","AZD6244",0.244186250813326
"6","Erlotinib",0.688715714336726
"7","Irinotecan",0.5665037949452
"8","L-685458",0.716359141034586
"9","Lapatinib",0.397406029654258
"10","LBW242",0.349403920606411
"11","Nilotinib",0.736455547678948
"12","Nutlin-3",0.411248115660357
"13","Paclitaxel",0.373209424346721
"14","Panobinostat",0.597447449178012
"15","PD-0325901",0.240987671303759
"16","PD-0332991",0.762852772968596
"17","PF2341066",0.512097632454652
"18","PHA-665752",0.620854035726175
"19","PLX4720",0.510679253317779
"20","RAF265",0.729650946723032
"21","Sorafenib",0.736503871793177
"22","TAE684",0.489241564796945
"23","TKI258",0.765507232344694
"24","Topotecan",0.567451830999872
"25","X17-AAG",0.440633685035559
"26","ZD-6474",0.647380140001407
