"","drugs.i.","a"
"3","AEW541",0.667737450846446
"4","AZD0530",0.504678423863477
"5","AZD6244",0.382513953855713
"6","Erlotinib",0.617884095943109
"7","Irinotecan",0.701056801894047
"8","L-685458",0.638701878416047
"9","Lapatinib",0.317160245965059
"10","LBW242",0.775637339288356
"11","Nilotinib",0.871397315932288
"12","Nutlin-3",0.653572859799046
"13","Paclitaxel",0.411211900780431
"14","Panobinostat",0.560783130905852
"15","PD-0325901",0.410237741529119
"16","PD-0332991",0.598953027907243
"17","PF2341066",0.755294190529648
"18","PHA-665752",0.686223760885788
"19","PLX4720",0.304209899433747
"20","RAF265",0.66695625651311
"21","Sorafenib",0.679088722041612
"22","TAE684",0.755736422817195
"23","TKI258",0.529177173892587
"24","Topotecan",0.526030740970547
"25","X17-AAG",0.179178502434318
"26","ZD-6474",0.701056591668662
