"","drugs.i.","a"
"3","AEW541",0.622192574996641
"4","AZD0530",0.430285755749231
"5","AZD6244",0.285208804984263
"6","Erlotinib",0.398711706339709
"7","Irinotecan",0.551812512635506
"8","L-685458",0.80857780857689
"9","Lapatinib",0.495143713123699
"10","LBW242",0.430030673971741
"11","Nilotinib",0.707882285156763
"12","Nutlin-3",0.67004836328219
"13","Paclitaxel",0.515755515021087
"14","Panobinostat",0.516313352568573
"15","PD-0325901",0.33641906551481
"16","PD-0332991",0.80535308108924
"17","PF2341066",0.556892524580315
"18","PHA-665752",0.463270213801327
"19","PLX4720",0.374041241310053
"20","RAF265",0.709800939030725
"21","Sorafenib",0.760546448726485
"22","TAE684",0.421065729211631
"23","TKI258",0.440075296068352
"24","Topotecan",0.451116712206646
"25","X17-AAG",0.410152499732965
"26","ZD-6474",0.378032038856506
