"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1010",683665,-0.219172346415731,-0.428564946265701,-0.219172346415731
"4",2,"X1023",683665,0.301990521917446,-0.303169905460121,0.301990521917446
"5",3,"X1149",683665,-1.4186344000956,-0.21832059382689,-1.4186344000956
"6",4,"X1161",683665,-0.643788260846319,-0.00103773100369831,-0.643788260846319
"7",5,"X119",683665,0.231363347263565,0.131462445024464,0.231363347263565
"8",6,"X1261",683665,-1.23789279965092,-0.349802785053997,-1.23789279965092
"9",7,"X1498",683665,0.35619694856689,0.125484379885201,0.35619694856689
"10",8,"X150",683665,-0.057161467164451,-0.208003076703568,-0.057161467164451
"11",9,"X152",683665,-0.629120216162401,-0.173193736309552,-0.629120216162401
"12",10,"X154",683665,0.109968894614678,-0.269627412396824,0.109968894614678
"13",11,"X163",683665,-1.07298210259262,-0.425116634602593,-1.07298210259262
"14",12,"X184",683665,-0.591407738330049,-0.0382964058709707,-0.591407738330049
"15",13,"X204",683665,-0.428081261898043,-0.378399174119955,-0.428081261898043
"16",14,"X211",683665,0.0167628773832673,-0.142380329157311,0.0167628773832673
"17",15,"X223",683665,-1.63078624348852,0.0631620674004101,-1.63078624348852
"18",16,"X255",683665,0.825216233564629,-0.347421199458134,0.825216233564629
"19",17,"X277",683665,0.0337641624065862,-0.347421199458134,0.0337641624065862
"20",18,"X29",683665,0.00288719426963557,0.319271870578062,0.00288719426963557
"21",19,"X290",683665,0.273340364550076,0.077185959564263,0.273340364550076
"22",20,"X295",683665,-0.532125366842701,-0.207372680329024,-0.532125366842701
"23",21,"X298",683665,0.191619374140756,-0.421984145167924,0.191619374140756
"24",22,"X30",683665,0.533011521799659,0.636023441195013,0.533011521799659
"25",23,"X51",683665,-0.583305829819501,-0.144367647878653,-0.583305829819501
"26",24,"X53",683665,-1.83875536857691,0.0407110634572145,-1.83875536857691
"27",25,"X64",683665,-0.492500988425016,0.0407110634572145,-0.492500988425016
"28",1,"X1011",683667,-0.775965676130265,0.106783128666323,-0.775965676130265
