"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1010",683665,-0.219172346415731,0.0639114574692187,-0.219172346415731
"4",2,"X1023",683665,0.301990521917446,-0.255613614329485,0.301990521917446
"5",3,"X1149",683665,-1.4186344000956,-0.22145657566627,-1.4186344000956
"6",4,"X1161",683665,-0.643788260846319,-0.386979769651168,-0.643788260846319
"7",5,"X119",683665,0.231363347263565,0.0714394745178208,0.231363347263565
"8",6,"X1261",683665,-1.23789279965092,-0.321099053093718,-1.23789279965092
"9",7,"X1498",683665,0.35619694856689,0.0188491507681749,0.35619694856689
"10",8,"X150",683665,-0.057161467164451,-0.585520354601151,-0.057161467164451
"11",9,"X152",683665,-0.629120216162401,-0.470635786070603,-0.629120216162401
"12",10,"X154",683665,0.109968894614678,-0.282013104460817,0.109968894614678
"13",11,"X163",683665,-1.07298210259262,-0.584119272519782,-1.07298210259262
"14",12,"X184",683665,-0.591407738330049,-0.700675410267244,-0.591407738330049
"15",13,"X204",683665,-0.428081261898043,-0.517563727436827,-0.428081261898043
"16",14,"X211",683665,0.0167628773832673,-0.315402891169766,0.0167628773832673
"17",15,"X223",683665,-1.63078624348852,-0.595041896350516,-1.63078624348852
"18",16,"X255",683665,0.825216233564629,-0.2617225999058,0.825216233564629
"19",17,"X277",683665,0.0337641624065862,-0.2617225999058,0.0337641624065862
"20",18,"X29",683665,0.00288719426963557,0.258859787972287,0.00288719426963557
"21",19,"X290",683665,0.273340364550076,-0.274976321525471,0.273340364550076
"22",20,"X295",683665,-0.532125366842701,-0.0596652474835255,-0.532125366842701
"23",21,"X298",683665,0.191619374140756,-0.29209253825448,0.191619374140756
"24",22,"X30",683665,0.533011521799659,0.410135008556516,0.533011521799659
"25",23,"X51",683665,-0.583305829819501,-0.528163105332927,-0.583305829819501
"26",24,"X53",683665,-1.83875536857691,-0.0594944148980824,-1.83875536857691
"27",25,"X64",683665,-0.492500988425016,-0.0594944148980824,-0.492500988425016
"28",1,"X1011",683667,-0.775965676130265,-0.18883582391101,-0.775965676130265
