"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1010",683665,-0.219172346415731,0.148339410100103,-0.219172346415731
"4",2,"X1023",683665,0.301990521917446,-0.468616551361,0.301990521917446
"5",3,"X119",683665,0.231363347263565,0.319601003691935,0.231363347263565
"6",4,"X1498",683665,0.35619694856689,0.0693454299343492,0.35619694856689
"7",5,"X150",683665,-0.057161467164451,0.268137769736609,-0.057161467164451
"8",6,"X152",683665,-0.629120216162401,-0.148648822097937,-0.629120216162401
"9",7,"X154",683665,0.109968894614678,0.238147129147265,0.109968894614678
"10",8,"X163",683665,-1.07298210259262,-0.207152111002089,-1.07298210259262
"11",9,"X184",683665,-0.591407738330049,-0.1729221443712,-0.591407738330049
"12",10,"X204",683665,-0.428081261898043,-0.0671604440810634,-0.428081261898043
"13",11,"X223",683665,-1.63078624348852,-0.382814072937442,-1.63078624348852
"14",12,"X255",683665,0.825216233564629,-0.0848532558520717,0.825216233564629
"15",13,"X277",683665,0.0337641624065862,-0.139242131897231,0.0337641624065862
"16",14,"X29",683665,0.00288719426963557,-0.0526830434233141,0.00288719426963557
"17",15,"X290",683665,0.273340364550076,-0.362851787005154,0.273340364550076
"18",16,"X295",683665,-0.532125366842701,0.0304814533782914,-0.532125366842701
"19",17,"X298",683665,0.191619374140756,-0.308032978810906,0.191619374140756
"20",18,"X30",683665,0.533011521799659,-0.120554418723463,0.533011521799659
"21",19,"X51",683665,-0.583305829819501,0.0815874130090492,-0.583305829819501
"22",20,"X53",683665,-1.83875536857691,-0.0254608491719788,-1.83875536857691
"23",21,"X64",683665,-0.492500988425016,0.000572801742272977,-0.492500988425016
"24",1,"X1011",683667,-0.775965676130265,0.213971759955346,-0.775965676130265
"25",2,"X1016",683667,-2.44809531286413,-0.221181274963832,-2.44809531286413
"26",3,"X1066",683667,0.843413395434979,-0.1602180405982,0.843413395434979
"27",4,"X1164",683667,-0.156841649370009,0.200327938549222,-0.156841649370009
"28",5,"X1192",683667,-0.115245936967791,0.14334607285935,-0.115245936967791
