"","drugs.i.","a"
"3","17-AAG",0.398393480006764
"4","AEW541",0.368334456693314
"5","AZD0530",0.131559601830969
"6","AZD6244",-0.0251432150346187
"7","Erlotinib",0.555026160317528
"8","Irinotecan",0.526312031151356
"9","L-685458",0.475709439122533
"10","Lapatinib",0.366987110375768
"11","LBW242",-0.0335982073453403
"12","Nilotinib",0.337248879645838
"13","Nutlin-3",0.255482892460569
"14","Paclitaxel",0.369714919425456
"15","Panobinostat",0.743713770341197
"16","PD-0325901",0.263429878266032
"17","PD-0332991",0.482847927951265
"18","PF2341066",0.17911240610477
"19","PHA-665752",0.759850983358195
"20","PLX4720",0.214679695423719
"21","RAF265",0.0608005167922775
"22","Sorafenib",0.723019677423493
"23","TAE684",0.187732508368316
"24","TKI258",0.304993040680289
"25","Topotecan",0.0860160086967856
"26","ZD-6474",0.069191764701292
