"","drugs.i.","a"
"3","17-AAG",-0.124882317227229
"4","AEW541",0.183261179602829
"5","AZD0530",-0.0553877639869616
"6","AZD6244",0.0334731886926106
"7","Erlotinib",0.129722711196139
"8","Irinotecan",0.57969590091863
"9","L-685458",0.348450478410064
"10","Lapatinib",0.54663198465758
"11","LBW242",-0.201138154926245
"12","Nilotinib",0.260340613010916
"13","Nutlin-3",0.207499925447861
"14","Paclitaxel",0.374169907806597
"15","Panobinostat",0.44550805981151
"16","PD-0325901",0.15667285789173
"17","PD-0332991",0.409699850763364
"18","PF2341066",0.433658259230593
"19","PHA-665752",0.217829989273786
"20","PLX4720",0.185570898933779
"21","RAF265",0.437964674253182
"22","Sorafenib",0.549973856454102
"23","TAE684",0.226685341929381
"24","TKI258",0.447955218947411
"25","Topotecan",0.452766712424924
"26","ZD-6474",0.154905741954904
