"","drugs.i.","a"
"3","17-AAG",0.253270291564402
"4","AEW541",0.11815312762315
"5","AZD0530",0.393354223889101
"6","AZD6244",0.464328695439428
"7","Erlotinib",0.434463817165445
"8","Irinotecan",0.522759686628961
"9","L-685458",0.581851204810872
"10","Lapatinib",0.35310197973227
"11","LBW242",0.0338670002650571
"12","Nilotinib",0.403295633629356
"13","Nutlin-3",0.51278146245509
"14","Paclitaxel",0.342156875065836
"15","Panobinostat",0.70767359044434
"16","PD-0325901",-0.0463890898531937
"17","PD-0332991",0.447892521933353
"18","PF2341066",0.280873664505789
"19","PHA-665752",0.387201700649764
"20","PLX4720",0.296055927421257
"21","RAF265",0.00290296599921516
"22","Sorafenib",-0.048775798574521
"23","TAE684",-0.103219217430291
"24","TKI258",0.36737176669396
"25","Topotecan",0.401551374684285
"26","ZD-6474",0.311602657036354
