"","drugs.i.","a"
"3","17-AAG",-0.00313654939345097
"4","AEW541",0.453330038847016
"5","AZD0530",0.210995133382806
"6","AZD6244",0.284812751684335
"7","Erlotinib",0.292113735511496
"8","Irinotecan",0.624187754838611
"9","L-685458",0.0390696721053927
"10","Lapatinib",0.51864935260618
"11","LBW242",-0.0907816964903678
"12","Nilotinib",0.508300152789075
"13","Nutlin-3",0.0873710417017145
"14","Paclitaxel",0.223625239262277
"15","Panobinostat",0.594651228128164
"16","PD-0325901",0.25514243285246
"17","PD-0332991",0.41153586698818
"18","PF2341066",0.519912648007469
"19","PHA-665752",0.0475883440896257
"20","PLX4720",-0.0390349506876862
"21","RAF265",0.165762846741921
"22","Sorafenib",0.501977147715608
"23","TAE684",0.318619195366383
"24","TKI258",0.0528688748637868
"25","Topotecan",0.412452919839378
"26","ZD-6474",0.184989136775714
