"","drugs.i.","a"
"3","AEW541",0.813702942696167
"4","AZD0530",0.808299806068953
"5","AZD6244",0.870439659133073
"6","Erlotinib",0.746344051549783
"7","Irinotecan",0.72247830888995
"8","L-685458",0.649983225482707
"9","Lapatinib",0.75620365898783
"10","LBW242",0.396373053148436
"11","Nilotinib",0.773749741910904
"12","Nutlin-3",0.761859161177048
"13","Paclitaxel",0.290291649725205
"14","Panobinostat",0.489782588395647
"15","PD-0325901",0.900911471034555
"16","PD-0332991",0.907605865267439
"17","PF2341066",0.714807334079366
"18","PHA-665752",0.742608271747269
"19","PLX4720",0.539060809406643
"20","RAF265",0.602523762166572
"21","Sorafenib",0.538773827797789
"22","TAE684",0.76743867970878
"23","TKI258",0.705909889622813
"24","Topotecan",0.582376130532026
"25","X17-AAG",0.324983102273359
"26","ZD-6474",0.873556994015989
