"","drugs.i.","a"
"3","AEW541",0.706268229752653
"4","AZD0530",0.748071739385374
"5","AZD6244",0.827776869159783
"6","Erlotinib",0.633213586319172
"7","Irinotecan",0.566756044492024
"8","L-685458",0.524387950968101
"9","Lapatinib",0.456682048952806
"10","LBW242",0.388964181955159
"11","Nilotinib",0.892125131617148
"12","Nutlin-3",0.549041647224181
"13","Paclitaxel",0.519874720534448
"14","Panobinostat",0.468137234400676
"15","PD-0325901",0.849749410813688
"16","PD-0332991",0.722999183818011
"17","PF2341066",0.787581210917331
"18","PHA-665752",0.553209262136974
"19","PLX4720",0.545463132508185
"20","RAF265",0.390526996201135
"21","Sorafenib",0.706141659308981
"22","TAE684",0.767774552516833
"23","TKI258",0.650117034416555
"24","Topotecan",0.374247801795075
"25","X17-AAG",0.40803267383629
"26","ZD-6474",0.673665858831672
