"","drugs.i.","a"
"3","AEW541",0.631711892481106
"4","AZD0530",0.773463743826315
"5","AZD6244",0.85092413548053
"6","Erlotinib",0.72038346499169
"7","Irinotecan",0.664400989766906
"8","L-685458",0.490507340736068
"9","Lapatinib",0.717751537019477
"10","LBW242",0.249789106913054
"11","Nilotinib",0.761562560270798
"12","Nutlin-3",0.500899104415491
"13","Paclitaxel",0.428838335117361
"14","Panobinostat",0.325156296782829
"15","PD-0325901",0.792161207720175
"16","PD-0332991",0.657417521234142
"17","PF2341066",0.756993922255824
"18","PHA-665752",0.670324031058906
"19","PLX4720",0.588961456692545
"20","RAF265",0.62428127485514
"21","Sorafenib",0.426617397149159
"22","TAE684",0.650820709724098
"23","TKI258",0.472589774718246
"24","Topotecan",0.552014021361746
"25","X17-AAG",0.310559680220164
"26","ZD-6474",0.751119748392076
