"","drugs.i.","a"
"3","AEW541",0.732794644992661
"4","AZD0530",0.868539115220366
"5","AZD6244",0.843731322643729
"6","Erlotinib",0.770803220503006
"7","Irinotecan",0.707440815274692
"8","L-685458",0.56537421032879
"9","Lapatinib",0.707969701796646
"10","LBW242",0.275660600096365
"11","Nilotinib",0.706220047571536
"12","Nutlin-3",0.615242115316323
"13","Paclitaxel",0.327896820859183
"14","Panobinostat",0.352267112338807
"15","PD-0325901",0.850205353347907
"16","PD-0332991",0.679236265097926
"17","PF2341066",0.644659261712527
"18","PHA-665752",0.559671980215958
"19","PLX4720",0.614481486422312
"20","RAF265",0.646218552214503
"21","Sorafenib",0.570073618038721
"22","TAE684",0.684862392763152
"23","TKI258",0.813742949652254
"24","Topotecan",0.583039776890047
"25","X17-AAG",0.30413771210536
"26","ZD-6474",0.611261500232548
