"","drugs.i.","a"
"3","AEW541",0.733406094691932
"4","AZD0530",0.757492521828793
"5","AZD6244",0.895537871515258
"6","Erlotinib",0.661223914349252
"7","Irinotecan",0.70985632010465
"8","L-685458",0.416932620290605
"9","Lapatinib",0.267467171383121
"10","LBW242",0.378023059756107
"11","Nilotinib",0.69148229066907
"12","Nutlin-3",0.680015857304062
"13","Paclitaxel",0.319796900399432
"14","Panobinostat",0.364364074145574
"15","PD-0325901",0.854674632900029
"16","PD-0332991",0.645794344185447
"17","PF2341066",0.681737398693963
"18","PHA-665752",0.718574798188827
"19","PLX4720",0.390161386927125
"20","RAF265",0.64327304802701
"21","Sorafenib",0.780696854327938
"22","TAE684",0.545751429635705
"23","TKI258",0.668742292899223
"24","Topotecan",0.433176468720845
"25","X17-AAG",0.319469524478777
"26","ZD-6474",0.644551715103792
