"","drugs.i.","a"
"3","AEW541",0.688209192471677
"4","AZD0530",0.881054990808403
"5","AZD6244",0.86167122864656
"6","Erlotinib",0.753884844747119
"7","Irinotecan",0.319954144127652
"8","L-685458",0.542049801359295
"9","Lapatinib",0.592169726460218
"10","LBW242",0.45607713097662
"11","Nilotinib",0.611268081338148
"12","Nutlin-3",0.670947840506039
"13","Paclitaxel",0.391354427495909
"14","Panobinostat",0.385407017469667
"15","PD-0325901",0.886111107230575
"16","PD-0332991",0.519198682228983
"17","PF2341066",0.629758329418955
"18","PHA-665752",0.69864777552595
"19","PLX4720",0.461747351752144
"20","RAF265",0.563289116185406
"21","Sorafenib",0.224074841111982
"22","TAE684",0.703303575478998
"23","TKI258",0.796487308632406
"24","Topotecan",0.504971617218642
"25","X17-AAG",0.33785879528196
"26","ZD-6474",0.726878153929424
