"","drugs.i.","a"
"3","AEW541",0.684013652156513
"4","AZD0530",0.461561673884695
"5","AZD6244",0.418818849964553
"6","Erlotinib",0.438556110894429
"7","Irinotecan",0.657833105431543
"8","L-685458",0.734083068369266
"9","Lapatinib",0.511180706030426
"10","LBW242",0.438056398130676
"11","Nilotinib",0.713313888479341
"12","Nutlin-3",0.594931180546447
"13","Paclitaxel",0.177083598073283
"14","Panobinostat",0.462522980932171
"15","PD-0325901",0.304983814519783
"16","PD-0332991",0.920789494769579
"17","PF2341066",0.425919026517939
"18","PHA-665752",0.636356320391755
"19","PLX4720",0.304953230952655
"20","RAF265",0.650865139850214
"21","Sorafenib",0.485547737233017
"22","TAE684",0.610147218716292
"23","TKI258",0.484114795734337
"24","Topotecan",0.496819254088936
"25","X17-AAG",0.188172619301705
"26","ZD-6474",0.493257273554548
