"","drugs.i.","a"
"3","AEW541",0.558487562496617
"4","AZD0530",0.59507808403785
"5","AZD6244",0.239517353503728
"6","Erlotinib",0.690287297105281
"7","Irinotecan",0.613180906264431
"8","L-685458",0.771046614967774
"9","Lapatinib",0.416739461116407
"10","LBW242",0.311374702025561
"11","Nilotinib",0.671674251891663
"12","Nutlin-3",0.420651989696893
"13","Paclitaxel",0.232881910842196
"14","Panobinostat",0.469340975544101
"15","PD-0325901",0.293238302536999
"16","PD-0332991",0.813944888972359
"17","PF2341066",0.484138634656964
"18","PHA-665752",0.579577461986023
"19","PLX4720",0.441968025623997
"20","RAF265",0.713576083547502
"21","Sorafenib",0.752388712226675
"22","TAE684",0.500615258922236
"23","TKI258",0.749373241880859
"24","Topotecan",0.508392967482402
"25","X17-AAG",0.374297275156045
"26","ZD-6474",0.440044429387567
