"","drugs.i.","a"
"3","AEW541",0.612639999295107
"4","AZD0530",0.53125062924914
"5","AZD6244",0.403811218239888
"6","Erlotinib",0.360799611588709
"7","Irinotecan",0.378119296646553
"8","L-685458",0.715435613647644
"9","Lapatinib",0.653487305312851
"10","LBW242",0.323533222287577
"11","Nilotinib",0.821612934177053
"12","Nutlin-3",0.514363969988079
"13","Paclitaxel",0.203815644343436
"14","Panobinostat",0.268358576169518
"15","PD-0325901",0.265915604741018
"16","PD-0332991",0.682659808437179
"17","PF2341066",0.640915583908235
"18","PHA-665752",0.51951984633571
"19","PLX4720",0.500225532352468
"20","RAF265",0.688821378403894
"21","Sorafenib",0.585002607527401
"22","TAE684",0.616039735398748
"23","TKI258",0.368336671598151
"24","Topotecan",0.379953585329109
"25","X17-AAG",0.411347452377904
"26","ZD-6474",0.393795411783186
