"","drugs.i.","a"
"3","AEW541",0.694504673793965
"4","AZD0530",0.402129224223848
"5","AZD6244",0.233167206017993
"6","Erlotinib",0.286609458469895
"7","Irinotecan",0.536490517453502
"8","L-685458",0.805568800338769
"9","Lapatinib",0.480359249003445
"10","LBW242",0.488315555618414
"11","Nilotinib",0.773890015706079
"12","Nutlin-3",0.719158197020446
"13","Paclitaxel",0.475855079867239
"14","Panobinostat",0.28671925384607
"15","PD-0325901",0.332364124013838
"16","PD-0332991",0.774416632507299
"17","PF2341066",0.581433677065065
"18","PHA-665752",0.491876024700835
"19","PLX4720",0.467986472719762
"20","RAF265",0.687526157053249
"21","Sorafenib",0.666447118763738
"22","TAE684",0.31732826843001
"23","TKI258",0.442243059121873
"24","Topotecan",0.421290533945977
"25","X17-AAG",0.193056823934305
"26","ZD-6474",0.460674177052754
