"","Cp","AICc","GCV","BIC"
"(Intercept)",0.735268210994333,1.1627203564539,1.28930819649667,1.02568532643729
"X683665",0,0,0,0
"X684055",0,1.27628302419789,1.27628302419789,0
"X684057",1.1269845260729,2.91137669235499,2.91137669235499,0
"X684059",0,0,0,0
"X684062",0,0.169718329731281,0.169718329731281,0
"X684072",0,0,0,0
"X684681",1.8780804093997,5.7236736286467,5.7236736286467,0.357729601790419
"X687448",0.0858535190972493,0.0858535190972493,0.0858535190972493,0.0858535190972493
"X687562",0.0949887049522117,0.854898344569905,0.854898344569905,0
"X687568",0,1.96678596076509,1.96678596076509,0
"X687590",0.840598754362372,2.36896012593032,2.36896012593032,0.229254205735192
"X687600",0.0933776802212311,1.68079824398216,1.68079824398216,0
"X687799",0,3.09804881872839,3.09804881872839,0
"X687804",0,0,0,0
"X687807",0,0.194906229822334,0.194906229822334,0
"X687814",0.50217846687808,1.69485232571352,1.69485232571352,0
"X687983",0,0,0,0
"X687997",0.0655742787101077,0.262297114840431,0.262297114840431,0.0655742787101077
"X688001",0.926453752866294,1.38968062929944,1.38968062929944,0.308817917622098
"X688006",0,0.598177015858562,0.598177015858562,0
"X688007",0.572483198899695,0.572483198899695,0.572483198899695,0
"X688010",0,0,0,0
"X688013",-0.155182817367361,-2.94847352997985,-2.94847352997985,0
"X688014",0,0,0,0
"X688018",0,0.162413481217631,0.162413481217631,0
"X688021",0.517373184293636,1.10865682348636,1.10865682348636,0.0739104548990908
"X688023",0.392627764214567,1.57051105685827,1.57051105685827,0
"X688025",0,-0.66063429502005,-0.755010622880057,0
"X688026",0,-1.15072068296856,-1.15072068296856,0
"X688027",0,0,0,0
"X688031",0,-2.56538916365204,-2.56538916365204,0
"X688086",0,-0.143123165351303,-0.143123165351303,0
"X688121",0,3.69742259454025,3.69742259454025,0
"X713878",0.146093042242971,3.57927953495278,3.57927953495278,0
"X724859",0.884541295153964,2.1622120548208,2.1622120548208,0
"X724863",0,-1.70870133645957,-1.70870133645957,0
"X724866",-0.324849750721944,-1.62424875360972,-1.62424875360972,0
"X724872",0,0.714609472028059,0.714609472028059,0
"X735784",-0.987293042052245,-0.0822744201710206,-0.0822744201710206,-0.658195361368163
"X749711",1.38192340705005,1.8844410096137,1.8844410096137,0.251258801281827
"X749713",0,2.19071296263685,2.19071296263685,0
"X749715",-0.209135680164695,-3.24160304255277,-3.24160304255277,0
"X749716",0.74046232951521,1.66604024140922,1.66604024140922,0.277673373568204
"X753531",-0.830827978228441,-5.12343919907539,-5.12343919907539,-0.20770699455711
"X753532",0.566401697599945,2.26560679039978,2.26560679039978,0
"X753546",0,0,0,0
"X753547",-0.752217704644159,-2.17307336897202,-2.17307336897202,0
"X753548",0,0,0,0
"X753549",0,-0.969014990888467,-0.969014990888467,0
"X753551",0,-2.17393441224104,-2.17393441224104,0
"X753552",0,1.44642433094828,1.44642433094828,0
"X753555",0,4.87295121971226,4.87295121971226,0
"X753558",0,4.74401831272597,4.74401831272597,0
"X753563",0,0,0,0
"X753564",0.0797767489787391,0.478660493872435,0.478660493872435,0
"X753565",0.428279687848565,0.428279687848565,0.428279687848565,0
"X753577",-0.230591173964509,-0.538046072583855,-0.538046072583855,-0.0768637246548364
"X753578",-1.11369963869884,-2.43621795965372,-2.43621795965372,-0.417637364512066
"X753579",0,-3.96209720104677,-3.96209720104677,0
"X753581",-0.0889814497531567,-0.978795947284723,-0.978795947284723,0
"X753582",0,-0.568282415979246,-0.568282415979246,0
"X753583",0,-1.9584471508129,-1.9584471508129,0
"X753584",0,-0.690981717429982,-0.690981717429982,0
