"","Cp","AICc","GCV","BIC"
"(Intercept)",1.07467977872075,-0.201066062006608,-0.201066062006608,1.40552352667715
"X683665",0,0,0,0
"X684055",0,1.17651482586001,1.17651482586001,0
"X684057",0.931273755463472,2.70069389084407,2.70069389084407,0
"X684059",0,1.49102219298139,1.49102219298139,0
"X684062",0,0.254670665660717,0.254670665660717,0
"X684072",0,0,0,0
"X684681",1.7122261564447,5.49714713384876,5.49714713384876,0.540702996772009
"X687448",0.0872993184953858,0.0872993184953858,0.0872993184953858,0.0872993184953858
"X687562",0,0.379581067123379,0.379581067123379,0
"X687568",0,2.56814334670634,2.56814334670634,0
"X687590",1.0689998764775,2.36707115505733,2.36707115505733,0.381785670170537
"X687600",0.193256613760026,0.869654761920116,0.869654761920116,0
"X687799",-1.70448650992719,-10.3751352778177,-10.3751352778177,-0.741081091272692
"X687804",0,0,0,0
"X687807",0,0.791711670541352,0.791711670541352,0
"X687814",0.324979412101604,1.68989294292834,1.68989294292834,0
"X687983",1.17577506616636,2.24466148995395,2.24466148995395,0
"X687997",0.068483184161543,0.273932736646172,0.273932736646172,0.068483184161543
"X688001",1.04579915540526,1.60892177754656,1.60892177754656,0.321784355509312
"X688006",0,0.309952004702868,0.309952004702868,0
"X688007",0.170372449986343,0.51111734995903,0.51111734995903,0
"X688010",0,0,0,0
"X688013",-0.161712933836638,-3.23425867673276,-3.23425867673276,0
"X688014",0,0,0,0
"X688018",0.403921026310006,0.969410463144014,0.969410463144014,0.0807842052620012
"X688021",0.675252728150644,1.05039313267878,1.05039313267878,0.225084242716881
"X688023",0.302416549539583,1.41127723118472,1.41127723118472,0.201611033026389
"X688025",0,-0.685053808491099,-0.685053808491099,0
"X688026",0,-1.27480371921843,-1.27480371921843,0
"X688027",0.0832052953995159,1.99692708958838,1.99692708958838,0
"X688031",0,-2.65783779699134,-2.65783779699134,0
"X688086",0,-0.223824991157541,-0.223824991157541,0
"X688121",0,4.26524896755727,4.26524896755727,0
"X713878",0.0762557449657663,3.43150852345948,3.43150852345948,0
"X724859",0.596487679983175,2.28653610660217,2.28653610660217,0
"X724863",0,-1.44539608375258,-1.44539608375258,0
"X724866",-0.165570617981077,-1.4901355618297,-1.4901355618297,0
"X724872",0,0.521029368874144,0.521029368874144,0
"X735784",-1.09218794651902,1.0076793006296e-16,1.0076793006296e-16,-0.756130116820863
"X749711",1.67727968971439,1.93532271890122,1.93532271890122,0.516086058373658
"X749713",0,2.47662896575358,2.47662896575358,0
"X749715",0,-3.0293861889926,-3.0293861889926,0
"X749716",0.776589228941249,1.84439941873547,1.84439941873547,0.291220960852968
"X753531",0.0739247946154267,2.80914219538621,2.80914219538621,0
"X753532",0.631081589918663,2.08256924673159,2.08256924673159,0
"X753546",0,-0.958148958469646,-0.958148958469646,0
"X753547",-0.609005490085032,-2.61002352893585,-2.61002352893585,0
"X753548",0,-0.0841091957051145,-0.0841091957051145,0
"X753549",0,-0.765058107474347,-0.765058107474347,0
"X753551",0,-1.73768161708049,-1.73768161708049,0
"X753552",0,2.42005268030986,2.42005268030986,0
"X753555",0,4.74494978003461,4.74494978003461,0
"X753558",0,4.49743901147942,4.49743901147942,0
"X753563",0,0,0,0
"X753564",0.082846943467668,0.579928604273676,0.579928604273676,0
"X753565",0.332449866714003,0.332449866714003,0.332449866714003,0
"X753577",-0.37593254299939,0.225559525799634,0.225559525799634,-0.300746034399512
"X753578",-1.18762614328577,-2.16567120246229,-2.16567120246229,-0.419162168218507
"X753579",0,-5.23909739922124,-5.23909739922124,0
"X753581",0,-0.45223983599382,-0.45223983599382,0
"X753582",0,-0.815099792968369,-0.815099792968369,0
"X753583",0,-3.22934620930213,-3.22934620930213,0
"X753584",0,-0.760844387067451,-0.760844387067451,0
"X753585",-2.56483565936574,-9.94845346663078,-9.94845346663078,-0.777222927080529
"X753588",0.536047759389138,0.995517267436972,0.995517267436972,0.153156502682611
"X753589",0.321310981214947,0.642621962429894,0.642621962429894,0.0803277453037367
"X753592",0,2.68563225438807,2.68563225438807,0
"X753594",-0.288316858031188,-1.15326743212475,-1.15326743212475,0
"X753595",0,0,0,0
"X753596",0.0920843391265312,0.73667471301225,0.73667471301225,0.0920843391265312
"X753605",0,0,0,0
"X753612",1.82171036105264,2.57182639207431,2.57182639207431,0.428637732012385
"X753614",-0.740692498912726,0.740692498912727,0.740692498912727,-0.518484749238908
"X753616",0,-0.686652342353575,-0.686652342353575,0
"X753618",0,0.371794950059477,0.371794950059477,0
"X753620",0,3.02084100370931,3.02084100370931,0
"X753621",-2.22240166751407,-8.46222173399589,-8.46222173399589,-0.512861923272478
"X753622",-0.329704175492355,0.906686482603977,0.906686482603977,-0.164852087746178
"X753623",0,-0.329659429754854,-0.329659429754854,0
"X905938",0.0685130709780718,0.205539212934215,0.205539212934215,0
"X905940",0,-0.125369869502761,-0.125369869502761,0
"X905941",0.461403148965526,3.22982204275868,3.22982204275868,0
"X905942",0.550828225264651,2.97447241642912,2.97447241642912,0
"X905952",0,0,0,0
"X905955",0.909115088025927,1.61620460093498,1.61620460093498,0.808102300467491
"X905958",0,-0.0780660955799859,-0.0780660955799859,0
"X905965",0,0,0,0
"X905967",-0.167955991178131,-1.17569193824692,-1.17569193824692,0
"X905970",0,0.37261792985912,0.37261792985912,0
"X905971",0.300718591153335,2.0047906076889,2.0047906076889,0
"X905972",0.129581214232701,-0.259162428465402,-0.259162428465402,0
"X905974",1.03182272541701,-0.257955681354253,-0.257955681354253,0.515911362708506
"X905977",0,0.50944561997006,0.50944561997006,0
"X905978",0.48393598056281,2.35054619130508,2.35054619130508,0
"X905980",-1.39574343843306,-5.48992419117002,-5.48992419117002,-0.372198250248815
"X905982",0.123304048624919,1.66460465643641,1.66460465643641,0.0616520243124596
"X905984",0.362128762407034,0.362128762407034,0.362128762407034,0.0724257524814069
"X905986",0.0793546974317634,0.158709394863527,0.158709394863527,0
"X905989",0.766458307897,1.31392852782343,1.31392852782343,0
"X905990",-1.45702795828191,-3.33034961893008,-3.33034961893008,-0.312220276774695
"X906746",0,-2.10332606057481,-2.10332606057481,0
"X906763",0,0,0,0
"X906765",0,0.592501157852583,0.592501157852583,0
"X906794",0,0.239823890725615,0.239823890725615,0
"X906800",-1.07204034777001,-4.12323210680774,-4.12323210680774,-0.412323210680775
"X906803",0.174409839185257,0.348819678370514,0.348819678370514,0.174409839185257
"X906808",0,0,0,0
"X906812",0,2.99091711786218,2.99091711786218,0
"X906813",0,-0.24868721377696,-0.24868721377696,0
"X906831",0,0,0,0
"X906834",0,1.13338820125535,1.13338820125535,0
"X906836",0,0,0,0
"X906838",0,1.77279242037732,1.77279242037732,0
"X906841",0,0.927917785695071,0.927917785695071,0
"X906842",0,-1.07396655901707,-1.07396655901707,0
"X906844",0.412718699724296,-0.275145799816197,-0.275145799816197,0.275145799816197
"X906846",0,0.128687908632406,0.128687908632406,0
"X906847",0,1.62919890835248,1.62919890835248,0
"X906849",-6.62870949430804,-13.1431308938866,-13.1431308938866,-2.40004998931843
"X906850",0.519256332546,0.519256332546,0.519256332546,0.4154050660368
"X906854",0.0669291139159814,0.0669291139159814,0.0669291139159814,0
"X906855",0,0.0823068497296954,0.0823068497296954,0
