"","Cp","AICc","GCV","BIC"
"(Intercept)",0.650426494749791,0.959215426496423,0.959215426496423,0.594912289783285
"X683665",0,0,0,0
"X684055",0,0.345345716597569,0.345345716597569,0
"X684057",0.564255414476947,2.25702165790779,2.25702165790779,0
"X684059",0,2.04849012742224,2.04849012742224,0
"X684062",0,0.0854048920143539,0.0854048920143539,0
"X684072",0,0.171981607324999,0.171981607324999,0
"X684681",0,1.13318372936871,1.13318372936871,0
"X687448",0.0894711640716837,0.0894711640716837,0.0894711640716837,0.0894711640716837
"X687562",0,0.391797392052451,0.391797392052451,0
"X687568",0,1.89767302207228,1.89767302207228,0
"X687590",0.768884242832019,2.99864854704487,2.99864854704487,0.307553697132808
"X687600",0.18761061807621,1.03185839941916,1.03185839941916,0.0938053090381052
"X687799",-1.95716457734831,-9.35089742510857,-9.35089742510857,-0.869850923265916
"X687804",0,0,0,0
"X687807",0,-1.14599942637683,-1.14599942637683,0
"X687814",0.385129732592923,1.79727208543364,1.79727208543364,0
"X687983",1.06038162951975,2.5449159108474,2.5449159108474,0
"X687997",0.066005020528835,0.26402008211534,0.26402008211534,0.066005020528835
"X688001",0.785149322745606,1.41326878094209,1.41326878094209,0.235544796823682
"X688006",0,0.380341072865006,0.380341072865006,0
"X688007",0.164016867735674,0.246025301603511,0.246025301603511,0
"X688010",0,0,0,0
"X688013",-0.0780895974030483,-3.04549429871888,-3.04549429871888,0
"X688014",0,0,0,0
"X688018",0.316085427983984,1.18532035493994,1.18532035493994,0
"X688021",0.651398700759805,0.94090923443083,0.94090923443083,0.289510533671025
"X688023",0.598625046297634,0.698395887347239,0.698395887347239,0.199541682099211
"X688025",0,-0.667538452378951,-0.667538452378951,0
"X688026",0,-1.38009055992232,-1.38009055992232,0
"X688027",0.0806329656079926,2.1770900714158,2.1770900714158,0
"X688031",-0.168946297822297,-2.7876139140679,-2.7876139140679,0
"X688086",-0.14599428610123,-0.583977144404921,-0.583977144404921,0
"X688121",0,4.57921300218652,4.57921300218652,0
"X713878",0,3.03891697464632,3.03891697464632,0
"X724859",0.607868808608608,1.92491789392726,1.92491789392726,0
"X724863",0,-0.410961902183277,-0.410961902183277,0
"X724866",-0.664663076837588,-1.41240903827988,-1.41240903827988,-0.0830828846046986
"X724872",0,0.939595409885256,0.939595409885256,0
"X735784",-1.0812800378567,0.166350775054877,0.166350775054877,-0.748578487746946
"X749711",1.17217118214291,2.60482484920647,2.60482484920647,0
