"","Cp","AICc","GCV","BIC"
"(Intercept)",0.894496603489424,0.537994715375555,0.537994715375555,1.32288219762698
"X683665",0,0,0,0
"X684055",0.0805536319538402,0.805536319538402,0.805536319538402,0
"X684057",0.805526754854678,2.86409512837219,2.86409512837219,0
"X684059",0.0842379526262307,2.190186768282,2.190186768282,0
"X684062",0,0.0810252025614575,0.0810252025614575,0
"X684072",0,0.16309510415085,0.16309510415085,0
"X684681",1.64668275743922,5.28671832651539,5.28671832651539,0.520005081296596
"X687448",0.0855420751844476,0.0855420751844476,0.0855420751844476,0.0855420751844476
"X687562",0,0.550115489235849,0.550115489235849,0
"X687568",0,2.40241487452327,2.40241487452327,0
"X687590",0.734394500730632,2.71725965270334,2.71725965270334,0.293757800292253
"X687600",0.0919811171548638,0.73584893723891,0.73584893723891,0.0919811171548638
"X687799",-1.67860787525111,-7.41385144902574,-7.41385144902574,-0.769361942823427
"X687804",0,0,0,0
"X687807",0,0.758389858757855,0.758389858757855,0
"X687814",0.369957736745882,2.09642717489333,2.09642717489333,0
"X687983",0.928481512311402,2.37278608701803,2.37278608701803,0
"X687997",0.13096423190928,0.13096423190928,0.13096423190928,0.13096423190928
"X688001",0.768871282876531,1.38396830917776,1.38396830917776,0.307548513150613
"X688006",0,0.451617111295613,0.451617111295613,0
"X688007",0.244556223820179,0.407593706366965,0.407593706366965,0.0815187412733929
"X688010",0,0,0,0
"X688013",-0.155691027003636,-3.11382054007272,-3.11382054007272,0
"X688014",0,0,0,0
"X688018",0.389832606796604,0.857631734952529,0.857631734952529,0.0779665213593208
"X688021",0.647367448394262,0.935086314347268,0.935086314347268,0.287718865953006
"X688023",0.195663734320059,0.978318671600296,0.978318671600296,0.195663734320059
"X688025",0.592135956045747,1.28296123809912,1.28296123809912,0
"X688026",0,-1.15574901663807,-1.15574901663807,0
"X688027",0.317607421959087,1.82624267626475,1.82624267626475,0
"X688031",0,-2.97051653554946,-2.97051653554946,0
"X688086",0,-0.361699417450183,-0.361699417450183,0
"X688121",0.0779393367228431,3.66314882597363,3.66314882597363,0
"X713878",0.14634466085498,2.78054855624462,2.78054855624462,0
"X724859",0.670513343566562,2.10732765120919,2.10732765120919,0
"X724863",0,-1.48941858796816,-1.48941858796816,0
"X724866",-0.630344470477543,-1.49706811738417,-1.49706811738417,-0.157586117619386
"X724872",0,0.503123741788887,0.503123741788887,0
"X735784",-1.03487429060861,-0.636845717297606,-0.636845717297606,-0.796057146622008
"X749711",1.24471905433494,2.36496620323638,2.36496620323638,0.124471905433494
"X749713",0,2.37083936720261,2.37083936720261,0
"X749715",-0.205357714524221,-3.28572343238754,-3.28572343238754,0
"X749716",0.730639512981415,1.09595926947212,1.09595926947212,0.456649695613384
"X753531",-0.464528456394285,-3.78258885921061,-3.78258885921061,-0.199083624168979
"X753532",0.785431019706854,2.53754637136061,2.53754637136061,0
"X753546",0,-1.0260172446746,-1.0260172446746,0
"X753547",-0.835004116988635,-2.58851276266477,-2.58851276266477,0
"X753548",0,0,0,0
"X753549",0,-1.10896428254218,-1.10896428254218,0
"X753551",0,-1.58733940762123,-1.58733940762123,0
"X753552",0,1.68710169538195,1.68710169538195,0
"X753555",0.0794655862531276,5.00633193394704,5.00633193394704,0
"X753558",0,4.34195207102018,4.34195207102018,0
"X753563",0,0,0,0
"X753564",0,0.0799689592263131,0.0799689592263131,0
"X753565",0.322383055818791,0.322383055818791,0.322383055818791,0
"X753577",-0.289765276773514,-0.0724413191933786,-0.0724413191933786,-0.217323957580136
"X753578",-1.14728385761497,-2.22708042948788,-2.22708042948788,-0.472411000194399
"X753579",0,-4.72796445567253,-4.72796445567253,0
"X753581",0,-0.532109766015251,-0.532109766015251,0
"X753582",0,0,0,0
"X753583",0,-2.88398112403031,-2.88398112403031,0
"X753584",0,-0.517617411586841,-0.517617411586841,0
"X753585",-2.63411861108274,-7.90235583324821,-7.90235583324821,-0.903126380942653
"X753588",0.513910119726365,0.880988776673769,0.880988776673769,0.146831462778962
"X753589",0.601971070335175,1.27918852446225,1.27918852446225,0.150492767583794
"X753592",0,2.6574465916184,2.6574465916184,0
"X753594",-0.369507029073926,-1.4780281162957,-1.4780281162957,0
"X753595",0,0.658453315976887,0.658453315976887,0
"X753596",0,0,0,0
"X753605",0,0,0,0
"X753612",1.10914637466524,1.9157982835127,1.9157982835127,0.403325954423725
"X753614",-0.902005849800591,1.04077598053914,1.04077598053914,-0.763235719062038
"X753616",0,-0.904525431061178,-0.904525431061178,0
"X753618",0,0,0,0
"X753620",0,1.47682523068746,1.47682523068746,0
"X753621",-2.20281541916193,-7.17954655134257,-7.17954655134257,-0.489514537591539
"X753622",-0.387275307112043,0.929460737068904,0.929460737068904,-0.309820245689635
"X753623",0,-2.45738569885716e-17,-2.45738569885716e-17,0
"X905938",0.131258359368972,0.131258359368972,0.131258359368972,0
"X905940",0,0,0,0
"X905941",0.745644559438789,3.13170714964292,3.13170714964292,0
"X905942",0.528329903342579,2.85298147804993,2.85298147804993,0
"X905952",-0.0704154899381934,-0.281661959752774,-0.281661959752774,0
"X905955",0.789963138161107,1.38243549178194,1.38243549178194,0.691217745890969
"X905958",-0.218618930125713,-0.291491906834284,-0.291491906834284,0
"X905965",0,0,0,0
"X905967",0,-1.03012976159083,-1.03012976159083,0
"X905970",-1.38868093903,-5.13811947441098,-5.13811947441098,-0.277736187805999
"X905971",0.493205705100975,1.57825825632312,1.57825825632312,0
"X905972",0.187818982702825,-0.0626063275676083,-0.0626063275676083,0
