"","Cp","AICc","GCV","BIC"
"1",-0.151389098861829,-0.129818646192732,-0.128435437710222,-0.159013416896484
"2",0.190840989109283,0.0713123775902157,0.064491857154639,0.194165192454093
"3",0.285038207168813,0.35358116236824,0.351777981471927,0.197128417442498
"4",0.171601607647643,0.158871716459671,0.156229945239838,0.174337521514861
"5",0.110417875730014,0.0500188249500169,0.0394815959539864,0.133069153327447
"6",0.277349118073662,0.288453927442413,0.283280807335489,0.200708773426133
"7",0.135652264702105,0.14311839955669,0.134773021229607,0.1538429766077
"8",0.288883309685106,0.492765679357227,0.492879323473845,0.221689388195598
"9",0.338353031668039,0.310450508983148,0.312030465237586,0.298393679799819
"10",0.396436444234828,0.434178809762264,0.436925237711108,0.306619608208201
"11",0.133010888291578,-0.106038493179606,-0.10801727311585,0.212790788823844
"12",0.210073497975669,0.358894458414755,0.360180916690191,0.10684410665311
"13",-0.0271834968361546,-0.00907746875480653,-0.00569208153606349,-0.0456319387245936
"14",0.116541486967693,0.202629209202277,0.208030975122647,0.0713634003982774
"15",0.335758992936578,0.65491915033424,0.654241561629553,0.195653908211411
"16",0.0224067395124765,0.0621475798444816,0.0697776049211688,0.0239060981440634
"17",0.0499149773992278,-0.0198969267775847,-0.0257626744277274,0.137881686363897
"18",0.443760427292591,0.691213506115059,0.693498138287405,0.310162079036612
"19",0.0934722744787364,0.146406331081775,0.141968072547751,0.161450642326139
"20",0.0784651538709269,-0.0180413163802419,-0.0235478768460796,0.097590410287506
"21",0.198212932532288,0.19480952421338,0.199202390318433,0.148437899448551
"22",-0.207867268162288,-0.244543890133514,-0.241177486595149,-0.116330920753892
"23",0.110150100449402,0.105410704241606,0.103913663797785,0.179002215722702
"24",-0.173956670193117,0.079406041329072,0.080467417027444,-0.0868106041964147
"25",0.312032411523537,0.516830660379004,0.518420664709871,0.219292025669891
"26",0.110827025739288,-0.000420705138127753,0.000495738133327372,0.153702809916536
"27",-0.13817828897832,-0.181569339781935,-0.181040917074274,-0.0329255143160486
"28",0.298627309746815,0.350542977501699,0.345188457587663,0.202713512635476
"29",0.00940158594657947,-0.00407058911106395,-0.0103494544672968,0.111866949109372
"30",0.0156574946838819,0.0540526858501159,0.0571506685794044,-0.0301383739163563
"31",-0.175629627985974,-0.29223217672122,-0.289093152854909,-0.127171543614621
"32",0.260324867681762,0.198437764993781,0.192180651835041,0.23606802686458
"33",0.277799167000182,0.338280768695946,0.343451645195848,0.172691261063925
"34",0.125438447094931,0.000802041516960617,0.00165873070374178,0.175739257056684
"35",0.0804182645234386,0.0926869333268405,0.0934881026417095,0.197773578384597
