"","Cp","AICc","GCV","BIC"
"(Intercept)",-0.849047968190275,-0.276918114081498,-0.276918114081498,-0.0740816310899144
"X683665",0,0,0,0
"X684055",0.171996575998053,1.46197089598345,1.46197089598345,0
"X684057",0.484495710524237,2.71317597893572,2.71317597893572,0
"X684059",0,1.71833744399464,1.71833744399464,0
"X684062",0,0.261866516267568,0.261866516267568,0
"X684072",0,-0.0879394945595136,-0.0879394945595136,0
"X684681",1.49133493441088,6.52459033804762,6.52459033804762,0.279625300202041
"X687448",0.0892557421695385,0.0892557421695385,0.0892557421695385,0.0892557421695385
"X687562",0,0.496973626921165,0.496973626921165,0
"X687568",0,2.67082070440249,2.67082070440249,0
"X687590",0.698482773678268,3.02675868593916,3.02675868593916,0.155218394150726
"X687600",0.0984173995345161,0.196834799069032,0.196834799069032,0.0984173995345161
"X687799",-2.06092675993965,-10.0838202182761,-10.0838202182761,-0.883254325688421
"X687804",0,0,0,0
"X687807",0,0.812898010228594,0.812898010228594,0
"X687814",0.53484037576958,1.80508626822233,1.80508626822233,0
"X687983",1.00606020483191,2.34747381127444,2.34747381127444,0
"X687997",0.0685222697876567,0.0685222697876567,0.0685222697876567,0.0685222697876567
"X688001",0.655913183450398,1.3118263669008,1.3118263669008,0
"X688006",0,0.710028230860232,0.710028230860232,0
"X688007",0.171773524976049,0.515320574928148,0.515320574928148,0
"X688010",0,0,0,0
"X688013",-0.490628591629965,-3.67971443722474,-3.67971443722474,0
"X688014",0,0,0,0
"X688018",0.164716880783469,0.74122596352561,0.74122596352561,0.0823584403917344
"X688021",0.530963263545619,1.06192652709124,1.06192652709124,0
"X688023",0.205436997700873,0.61631099310262,0.61631099310262,0.205436997700873
"X688025",0,-1.09873584479452,-1.09873584479452,0
"X688026",0,-0.755402743491829,-0.755402743491829,0
"X688027",0,1.18253032801205,1.18253032801205,0
"X688031",0,-3.33489538948849,-3.33489538948849,0
"X688086",-0.0760957857366426,-0.0760957857366426,-0.0760957857366426,0
"X688121",0,4.39197250020935,4.39197250020935,0
"X713878",0,0,0,0
"X724859",0.527034514950844,1.6865104478427,1.6865104478427,0
"X724863",0,-0.716312435127176,-0.716312435127176,0
"X724866",-0.334747875364753,-1.67373937682376,-1.67373937682376,0
"X724872",0.23687721330653,0.23687721330653,0.23687721330653,0.23687721330653
"X735784",-0.935581704917305,1.61600476303898,1.61600476303898,-0.680423058121677
"X749711",1.47420165500613,2.41232998091912,2.41232998091912,0
"X749713",0.111385585740609,3.11879640073704,3.11879640073704,0
"X749715",0,-2.91270263298608,-2.91270263298608,0
"X749716",0.572252152230819,2.098257891513,2.098257891513,0.28612607611541
"X753531",-0.836697488107537,-4.18348744053769,-4.18348744053769,-0.278899162702512
"X753532",0.44743579056785,2.74853414205965,2.74853414205965,0
"X753546",0,-1.45265495131679,-1.45265495131679,0
"X753547",-1.06271232079124,-2.56822144191217,-2.56822144191217,0
"X753548",0,-0.164621154796326,-0.164621154796326,0
"X753549",0,-0.731446280468731,-0.731446280468731,0
"X753551",0,-0.800181992683421,-0.800181992683421,0
"X753552",0,2.42455882829894,2.42455882829894,0
"X753555",0,6.61606451026207,6.61606451026207,0
"X753558",0,5.03170729823846,5.03170729823846,0
"X753563",0,0,0,0
"X753564",0,0,0,0
"X753565",0.229562310291051,0.229562310291051,0.229562310291051,0
"X753577",-0.155062457280303,1.24049965824242,1.24049965824242,-0.0775312286401515
"X753578",-1.13556037588714,-2.48403832225311,-2.48403832225311,-0.212917570478838
"X753579",-0.102402847934918,-3.89130822152687,-3.89130822152687,0
"X753581",0,-0.643352304298301,-0.643352304298301,0
"X753582",0,-0.748196284706162,-0.748196284706162,0
"X753583",0,-3.11141195702261,-3.11141195702261,0
"X753584",0,-1.19147841709171,-1.19147841709171,0
"X753585",-2.49102887431723,-9.72304818685111,-9.72304818685111,-0.642846161114123
"X753588",0.464167450384593,0.773612417307656,0.773612417307656,0
"X753589",0.318127714296854,0.874851214316349,0.874851214316349,0.0795319285742136
"X753592",0,2.61435529245474,2.61435529245474,0
"X753594",-0.397236936588587,-0.893783107324321,-0.893783107324321,0
"X753595",0,0.473371771112641,0.473371771112641,0
"X753596",0.0935211805426015,0.561127083255609,0.561127083255609,0.0935211805426015
"X753605",0,0,0,0
"X753612",1.07201269004789,2.03682411109099,2.03682411109099,0.214402538009578
"X753614",-0.580640103274878,2.32256041309951,2.32256041309951,-0.435480077456159
"X753616",0,0,0,0
"X753618",0,0.227087786519084,0.227087786519084,0
"X753620",0,2.6160654158397,2.6160654158397,0
"X753621",-1.73901043581597,-7.99944800475347,-7.99944800475347,-0.347802087163194
"X753622",-0.41490259427074,1.99153245249955,1.99153245249955,-0.331922075416592
"X753623",0,-0.255794351411086,-0.255794351411086,0
"X905938",0,0.137973691852938,0.137973691852938,0
"X905940",0,0,0,0
"X905941",0.787562607258714,3.3077629504866,3.3077629504866,0
"X905942",0.57672350251776,3.69103041611366,3.69103041611366,0
"X905952",0,-0.21986293266408,-0.21986293266408,0
"X905955",0.716074789734974,1.63674237653708,1.63674237653708,0.716074789734974
"X905958",-0.0757158860871996,-0.151431772174399,-0.151431772174399,0
"X905965",0,0,0,0
"X905967",-0.0829712716894633,-0.912683988584096,-0.912683988584096,0
"X905970",-1.39626940321912,-6.2464683828224,-6.2464683828224,-0.0734878633273222
"X905971",0.395111032693377,2.27188843798692,2.27188843798692,0
"X905972",0.133447772526872,-0.400343317580616,-0.400343317580616,0
"X905974",0.957817015088708,-0.435371370494867,-0.435371370494867,0.609519918692814
"X905977",0,0.852247692271378,0.852247692271378,0
"X905978",0,0,0,0
"X905980",-1.65239949901847,-6.22079811395191,-6.22079811395191,-0.388799882121994
"X905982",0.192332356669378,2.0515451378067,2.0515451378067,0.128221571112919
"X905984",0.151298570419856,0.151298570419856,0.151298570419856,0.0756492852099281
"X905986",0.580405154549529,0.580405154549529,0.580405154549529,0
"X905989",0.762638994964942,1.41632956207775,1.41632956207775,0
"X905990",-1.17180636375228,-3.83500264500745,-3.83500264500745,-0.106527851250207
"X906746",0,-1.48260635003592,-1.48260635003592,0
"X906763",0,0,0,0
