"","x"
"1",0.258868034400744
"2",0.110203797873661
"3",-0.264503827614606
"4",0.328450873519462
"5",0.163521191767039
"6",-0.000891277156461608
"7",0.667581211766743
"8",0.198705575650614
"9",0.654149843655935
"10",0.0872414297420892
"11",0.217458137740669
"12",0.276820250116306
"13",-1.6035361611263
"14",0.305505720197146
"15",0.185322072025552
"16",0.304244697545868
"17",0.298263532340963
"18",0.0390305379891568
"19",-0.00266089599463912
"20",0.487498341041837
"21",0.406521256523779
"22",0.0708518154536399
"23",-0.275949602898015
"24",0.173704163429421
"25",0.185589804986238
"26",0.174817967869674
"27",0.225554444694911
"28",0.258040899580854
"29",0.385569392626347
"30",0.664816817864865
"31",0.382883971061497
"32",0.256126216692158
"33",0.185284132196955
